pmid	cid
29117017	N/A
21383771	21383771.0
21383771	21383771.0
21383772	21383772.0
21383772	21383772.0
12012142	12012142.0
12012142	12012142.0
28494448	N/A
20335220	20335220.0
20335220	20335220.0
28527222	N/A
27413118	N/A
39832190	N/A
28461697	28461697.0
28461697	28461697.0
18532997	18532997.0
18532997	18532997.0
24038027	24038027.0
24038027	24038027.0
29706892	N/A
26659468	N/A
20040334	20040334.0
20040334	20040334.0
20040338	20040338.0
20040338	20040338.0
27773592	N/A
24070809	24070809.0
24070809	24070809.0
12208804	N/A
28461741	N/A
38980270	N/A
25741997	N/A
30886581	30886581.0
30886581	30886581.0
23546553	23546553.0
23546553	23546553.0
17517247	17517247.0
17517247	17517247.0
27019981	27019981.0
27019981	27019981.0
17681105	17681105.0
17681105	17681105.0
19319511	19319511.0
19319511	19319511.0
19057372	19057372.0
19057372	19057372.0
40848094	N/A
38554336	N/A
23481061	23481061.0
23481061	23481061.0
19286758	19286758.0
19286758	19286758.0
18991847	18991847.0
18991847	18991847.0
28068583	N/A
21121772	21121772.0
21121772	21121772.0
37702380	N/A
21121774	21121774.0
21121774	21121774.0
21121773	21121773.0
21121773	21121773.0
21121776	21121776.0
21121776	21121776.0
23481074	23481074.0
23481074	23481074.0
20728570	20728570.0
20728570	20728570.0
25250564	25250564.0
25250564	25250564.0
26790665	N/A
32295690	N/A
25611019	N/A
17681167	17681167.0
17681167	17681167.0
21121812	133814.0
21121812	133814.0
22301466	22301466.0
22301466	22301466.0
19745563	19745563.0
19745563	19745563.0
28330783	28330783.0
28330783	28330783.0
22760226	N/A
26331942	N/A
38685478	N/A
24628014	24628014.0
24628014	24628014.0
10668847	10668847.0
10668847	10668847.0
37014323	N/A
17713974	17713974.0
17713974	17713974.0
26856247	N/A
19057464	19057464.0
19057464	19057464.0
17156920	17156920.0
17156920	17156920.0
36162369	36162369.0
36162369	36162369.0
27052877	27052877.0
27052877	27052877.0
20204365	N/A
16501586	16501586.0
16501586	16501586.0
27282261	N/A
36621146	N/A
39668580	N/A
12634980	N/A
19057513	19057513.0
19057513	19057513.0
27380588	N/A
40029037	N/A
27741037	27741037.0
27741037	27741037.0
23645042	23645042.0
23645042	23645042.0
19319668	19319668.0
19319668	19319668.0
23382909	23382909.0
23382909	23382909.0
40029062	40029062.0
40029062	40029062.0
27020167	N/A
19483528	19483528.0
19483528	19483528.0
38914966	N/A
22760354	22760354.0
22760354	22760354.0
24365989	24365989.0
24365989	24365989.0
31607718	N/A
9653159	9653159.0
9653159	9653159.0
25217962	25217963.0
25217962	25217963.0
28068779	N/A
16763825	16763825.0
16763825	16763825.0
25086907	25086907.0
25086907	25086907.0
21318593	21318593.0
21318593	21318593.0
21449672	N/A
21449675	N/A
21449676	N/A
26856397	N/A
26004431	26004431.0
26004431	26004431.0
21449681	N/A
23874514	N/A
18926547	18926547.0
18926547	18926547.0
18303965	18303965.0
18303965	18303965.0
10636265	10636265.0
10636265	10636265.0
41077737	41077737.0
41077737	41077737.0
16534507	N/A
34491372	N/A
29805548	N/A
39799793	39799793.0
39799793	39799793.0
25676789	25676789.0
25676789	25676789.0
27249660	N/A
39734275	39734275.0
39734275	39734275.0
26135562	N/A
23612435	23612435.0
23612435	23612435.0
24300566	24300566.0
24300566	24300566.0
12438554	N/A
22760475	22760475.0
22760475	22760475.0
9587740	9587740.0
9587740	9587740.0
19483685	19483685.0
19483685	19483685.0
23153709	23153709.0
23153709	23153709.0
11127854	11127854.0
11127854	11127854.0
24595507	24595507.0
24595507	24595507.0
32787509	N/A
25775161	N/A
17189961	17189961.0
17189961	17189961.0
28429387	28429387.0
28429387	28429387.0
7654478	7654478.0
7654478	7654478.0
22629463	22629463.0
22629463	22629463.0
14699607	N/A
20171873	20171873.0
20171873	20171873.0
20827233	N/A
22760553	N/A
31837295	31837295.0
31837295	31837295.0
12799093	N/A
21449848	21449848.0
21449848	21449848.0
20827267	20827267.0
20827267	20827267.0
30100615	N/A
23776391	23776391.0
23776391	23776391.0
29478026	N/A
14765194	N/A
20925579	20925579.0
20925579	20925579.0
20597903	20597903.0
20597903	20597903.0
24595600	24595600.0
24595600	24595600.0
26332308	26332308.0
26332308	26332308.0
20237460	N/A
27217047	N/A
27217051	N/A
26660002	N/A
18664620	18664621.0
18664620	18664621.0
37866670	N/A
37342387	N/A
16960700	16960700.0
16960700	16960700.0
27020477	N/A
27544765	N/A
27511999	N/A
29117640	N/A
19156168	19156168.0
19156168	19156168.0
27839692	N/A
16960721	16960721.0
16960721	16960721.0
39505105	N/A
34327766	N/A
18992346	18992346.0
18992346	18992346.0
25054431	25054431.0
25054431	25054431.0
31902949	N/A
28986606	N/A
30723313	N/A
30723315	30723315.0
30723315	30723315.0
22990067	22990067.0
22990067	22990067.0
30723321	N/A
37047546	N/A
26856709	N/A
24104197	N/A
15879433	N/A
31870219	N/A
34721043	N/A
27806998	N/A
27348249	N/A
11160862	11160862.0
11160862	11160862.0
19713311	19713311.0
19713311	19713311.0
26823971	N/A
24530212	24530212.0
24530212	24530212.0
33410339	N/A
28036387	N/A
35147047	N/A
37637419	N/A
15322419	N/A
16633140	16633140.0
16633140	16633140.0
23842101	23842101.0
23842101	23842101.0
25185591	25185591.0
25185591	25185591.0
16272700	16272700.0
16272700	16272700.0
21384511	21384511.0
21384511	21384511.0
16633156	16633156.0
16633156	16633156.0
27020614	N/A
20368717	20368717.0
20368717	20368717.0
20368718	N/A
25054547	25054547.0
25054547	25054547.0
24956244	24956244.0
24956244	24956244.0
22105431	N/A
24956252	24956252.0
24956252	24956252.0
28134748	N/A
24956253	24956253.0
24956253	24956253.0
16338275	16338275.0
16338275	16338275.0
9686374	9686374.0
9686374	9686374.0
16338278	16338278.0
16338278	16338278.0
16338280	16338280.0
16338280	16338280.0
27217270	N/A
10505591	N/A
30035323	N/A
23973251	23973251.0
23973251	23973251.0
39800197	N/A
35081606	N/A
11586955	11586955.0
11586955	11586955.0
22990223	N/A
30166422	30166422.0
30166422	30166422.0
30363031	N/A
16207256	N/A
27774364	N/A
25677220	25677220.0
25677220	25677220.0
36818341	N/A
26267044	N/A
23580071	N/A
24858023	11511709.0
24858023	11511709.0
23940523	23940523.0
23940523	23940523.0
17223085	17223085.0
17223085	17223085.0
32361904	N/A
24300978	24300978.0
24300978	24300978.0
30428594	N/A
24759732	24759732.0
24759732	24759732.0
28691890	28691890.0
28691890	28691890.0
27381176	N/A
15289788	N/A
15289789	15289789.0
15289789	15289789.0
29052349	N/A
1527229	N/A
39669197	N/A
34295246	N/A
25447891	N/A
20565459	20565459.0
20565459	20565459.0
28560854	28560854.0
28560854	28560854.0
40324568	N/A
19189210	19189210.0
19189210	19189210.0
39996891	N/A
26463708	N/A
19189212	19189212.0
19189212	19189212.0
31149530	N/A
17190370	17190370.0
17190370	17190370.0
19582440	19582440.0
19582440	19582440.0
1396201	N/A
31346154	N/A
16141802	16141802.0
16141802	16141802.0
40422899	N/A
15126005	N/A
22990331	N/A
39898620	39898620.0
39898620	39898620.0
27348478	N/A
23809542	23809542.0
23809542	23809542.0
18828808	18828808.0
18828808	18828808.0
27577869	N/A
445966	445966.0
445966	445966.0
20434452	20434452.0
20434452	20434452.0
23940630	23940630.0
23940630	23940630.0
39407134	N/A
31444512	N/A
4574753	4574753.0
4574753	4574753.0
25611810	N/A
25710119	25710119.0
25710119	25710119.0
21712425	21712425.0
21712425	21712425.0
20860460	20860460.0
20860460	20860460.0
30821933	N/A
20860462	20860462.0
20860462	20860462.0
20860463	20860463.0
20860463	20860463.0
20860465	20860465.0
20860465	20860465.0
21810746	21810746.0
21810746	21810746.0
16272958	16272958.0
16272958	16272958.0
21777984	21777984.0
21777984	21777984.0
28659275	N/A
40128086	40128086.0
40128086	40128086.0
9129563	9129563.0
9129563	9129563.0
27938396	N/A
28135009	N/A
15715938	15715938.0
15715938	15715938.0
16797284	16797284.0
16797284	16797284.0
23383658	23383658.0
23383658	23383658.0
29970035	N/A
27676277	N/A
21319286	21319286.0
21319286	21319286.0
27610747	N/A
11751037	11751037.0
11751037	11751037.0
17976958	17976958.0
17976958	17976958.0
38424191	N/A
25677447	25677447.0
25677447	25677447.0
28135054	N/A
19648156	19648156.0
19648156	19648156.0
34328221	N/A
26332828	N/A
21745312	N/A
19648163	19648163.0
19648163	19648163.0
24923815	N/A
22630058	N/A
28004016	N/A
33967795	N/A
12439220	N/A
12439223	12439223.0
12439223	12439223.0
12439227	12439227.0
12439227	12439227.0
18534082	18534082.0
18534082	18534082.0
23809733	23809733.0
23809733	23809733.0
2019023	N/A
17026773	17026773.0
17026773	17026773.0
17387222	N/A
15453913	15453913.0
15453913	15453913.0
33410778	N/A
30920410	N/A
37408475	N/A
17157856	17157857.0
17157856	17157857.0
23252716	23252716.0
23252716	23252716.0
23252721	23252721.0
23252721	23252721.0
27676404	27676404.0
27676404	27676404.0
19779319	19779319.0
19779319	19779319.0
40816377	N/A
24858363	24858363.0
24858363	24858363.0
24891132	24891132.0
24891132	24891132.0
35311356	N/A
25939711	N/A
9391883	9391884.0
9391883	9391884.0
11915035	11915035.0
11915035	11915035.0
4116253	2724036.0
4116253	2724036.0
24727325	24727325.0
24727325	24727325.0
15781665	N/A
29871907	N/A
38293288	38293288.0
38293288	38293288.0
29478698	29478698.0
29478698	29478698.0
36982571	N/A
18403122	18403122.0
18403122	18403122.0
16043828	16043828.0
16043828	16043828.0
12209976	N/A
22007612	N/A
18992959	18992959.0
18992959	18992959.0
34656068	N/A
25120580	25120580.0
25120580	25120580.0
21647174	N/A
28462920	N/A
18075464	18075464.0
18075464	18075464.0
21352267	21352267.0
21352267	21352267.0
40554316	N/A
24497997	N/A
28331852	28331852.0
28331852	28331852.0
18435918	18435918.0
18435918	18435918.0
22695756	22695756.0
22695756	22695756.0
18075470	18075470.0
18075470	18075470.0
17387341	17387341.0
17387341	17387341.0
38752093	N/A
26595166	N/A
21057378	21057378.0
21057378	21057378.0
24399721	24399721.0
24399721	24399721.0
33476460	N/A
16732015	16732015.0
16732015	16732015.0
24498031	24498031.0
24498031	24498031.0
22040439	22040439.0
22040439	22040439.0
26857335	26857335.0
26857335	26857335.0
26070913	N/A
24498053	24498053.0
24498053	24498053.0
37408649	N/A
17616786	17616786.0
17616786	17616786.0
22368149	22368150.0
22368149	22368150.0
21614492	21614492.0
21614492	21614492.0
22892446	22892446.0
22892446	22892446.0
22990751	22990752.0
22990751	22990752.0
28921760	N/A
26398624	26398624.0
26398624	26398624.0
23056288	23056288.0
23056288	23056288.0
19386276	19386276.0
19386276	19386276.0
23646118	23646118.0
23646118	23646118.0
19156902	19156902.0
19156902	19156902.0
15093672	N/A
20664233	20664233.0
20664233	20664233.0
12832683	N/A
16732084	16732084.0
16732084	16732084.0
27578295	N/A
11849656	11849656.0
11849656	11849656.0
38686648	N/A
38293439	38293439.0
38293439	38293439.0
24367041	24367041.0
24367041	24367041.0
28692418	N/A
20107201	20107201.0
20107201	20107201.0
27447243	N/A
35606478	N/A
23941071	23941071.0
23941071	23941071.0
20565970	20565970.0
20565970	20565970.0
23252946	23252946.0
23252946	23252946.0
23252947	23252947.0
23252947	23252947.0
21712851	21712851.0
21712851	21712851.0
19451862	19451862.0
19451862	19451862.0
24858579	24858579.0
24858579	24858579.0
14700505	N/A
22925276	22925276.0
22925276	22925276.0
16732128	16732128.0
16732128	16732128.0
27643874	N/A
22335459	10218412.0
22335459	10218412.0
20140004	20140004.0
20140004	20140004.0
15814642	11776.0
15814642	11776.0
18698229	N/A
12668920	N/A
40685563	N/A
17256449	17256449.0
17256449	17256449.0
17715206	17715206.0
17715206	17715206.0
17453063	17453063.0
17453063	17453063.0
24072198	24072198.0
24072198	24072198.0
20631561	20631561.0
20631561	20631561.0
19451915	19451915.0
19451915	19451915.0
21254157	N/A
33968142	N/A
21254158	N/A
21254158	N/A
8867869	8867869.0
8867869	8867869.0
34983973	N/A
23842856	23842856.0
23842856	23842856.0
29577257	N/A
37146669	37146669.0
37146669	37146669.0
28692529	28692529.0
28692529	28692529.0
23875638	23875638.0
23875638	23875638.0
29282361	N/A
28790841	N/A
29282363	N/A
12668988	12668988.0
12668988	12668988.0
29282364	N/A
15650881	15650881.0
15650881	15650881.0
25710658	25710658.0
25710658	25710658.0
16044099	16044099.0
16044099	16044099.0
16044105	N/A
38686795	N/A
22237259	22237259.0
22237259	22237259.0
21614669	N/A
11882573	11882574.0
11882573	11882574.0
26857559	N/A
16961627	16961627.0
16961627	16961627.0
22106207	22106207.0
22106207	22106207.0
14635116	14635116.0
14635116	14635116.0
38359166	N/A
28594304	N/A
23580812	N/A
9490575	9490575.0
9490575	9490575.0
27119769	N/A
21418140	21418141.0
21418140	21418141.0
34525346	N/A
33247397	N/A
26071206	N/A
21057703	21057703.0
21057703	21057703.0
20107430	20107430.0
20107430	20107430.0
20664489	20664489.0
20664489	20664489.0
25907378	25907378.0
25907378	25907378.0
36851891	N/A
20041908	N/A
21188787	21188787.0
21188787	21188787.0
17289397	485435.0
17289397	485435.0
29610167	29610167.0
29610167	29610167.0
17387701	N/A
24268988	24268988.0
24268988	24268988.0
35705023	N/A
29020356	N/A
22761669	N/A
23974086	23974086.0
23974086	23974086.0
24858822	24858822.0
24858822	24858822.0
26792136	N/A
16765146	16765146.0
16765146	16765146.0
30822619	N/A
32559325	N/A
25645282	25645282.0
25645282	25645282.0
26169577	26169577.0
26169577	26169577.0
26071277	N/A
26071279	N/A
27021566	N/A
27382027	N/A
20959500	20959500.0
20959500	20959500.0
20861217	20861217.0
20861217	20861217.0
32559398	N/A
35279143	N/A
26071337	N/A
39899439	39899439.0
39899439	39899439.0
6345013	N/A
21975350	N/A
19845430	N/A
26857783	N/A
39604537	39604537.0
39604537	39604537.0
16863547	16863547.0
16863547	16863547.0
38195522	N/A
11260227	11260227.0
11260227	11260227.0
28135763	N/A
38654296	N/A
20468063	20468063.0
20468063	20468063.0
22565219	22565219.0
22565219	22565219.0
24727911	24727911.0
24727911	24727911.0
17092969	17092969.0
17092969	17092969.0
24465778	24465778.0
24465778	24465778.0
39735668	N/A
28430710	N/A
28430711	28430711.0
28430711	28430711.0
32723321	N/A
35508605	N/A
11522434	11522434.0
11522434	11522434.0
23613831	23613831.0
23613831	23613831.0
16175507	N/A
25285015	N/A
6410650	6410651.0
6410650	6410651.0
17355169	17355169.0
17355169	17355169.0
11063719	11063719.0
11063719	11063719.0
22368681	N/A
29315502	N/A
18305455	18305455.0
18305455	18305455.0
19124658	19124658.0
19124658	19124658.0
18305461	18305461.0
18305461	18305461.0
31510971	N/A
22172097	22172097.0
22172097	22172097.0
24236482	24236482.0
24236482	24236482.0
24236484	24236484.0
24236484	24236484.0
24236486	24236486.0
24236486	24236486.0
36622792	N/A
23318993	N/A
39014868	N/A
21320153	21320153.0
21320153	21320153.0
34689504	N/A
36917731	N/A
15946211	15946211.0
15946211	15946211.0
30101994	N/A
39375343	39375343.0
39375343	39375343.0
38097396	N/A
23417334	23417334.0
23417334	23417334.0
18174457	18174458.0
18174457	18174458.0
29053440	29053440.0
29053440	29053440.0
26202629	N/A
23089671	N/A
23089673	N/A
36229649	N/A
27251229	N/A
24367646	24367646.0
24367646	24367646.0
31969823	N/A
25350695	25350695.0
25350695	25350695.0
24465960	24465960.0
24465960	24465960.0
11817517	11817517.0
11817517	11817517.0
23384627	23384627.0
23384627	23384627.0
25055799	25055799.0
25055799	25055799.0
24695352	24695352.0
24695352	24695352.0
38654529	N/A
26497601	N/A
19321411	19321411.0
19321411	19321411.0
39539273	N/A
23712329	20471112.0
23712329	20471112.0
18600527	18600527.0
18600527	18600527.0
17125969	N/A
16699986	16699986.0
16699986	16699986.0
18600531	18600531.0
18600531	18600531.0
18600544	18600544.0
18600544	18600544.0
23188068	N/A
21287524	21287524.0
21287524	21287524.0
15520364	N/A
12374640	12374640.0
12374640	12374640.0
8835703	8835703.0
8835703	8835703.0
8835706	8835706.0
8835706	8835706.0
32264830	N/A
23876228	23876228.0
23876228	23876228.0
19255940	19255940.0
19255940	19255940.0
29512326	N/A
28594837	N/A
10736278	10736278.0
10736278	10736278.0
37835423	N/A
26104483	N/A
33378980	33378980.0
33378980	33378980.0
29938344	N/A
39768746	N/A
23712427	N/A
28332719	N/A
40948399	N/A
37638833	N/A
37212851	N/A
21811894	21811894.0
21811894	21811894.0
15618746	N/A
19649213	19649213.0
19649213	19649213.0
30528195	N/A
22893251	N/A
21385923	21385923.0
21385923	21385923.0
26792652	26792652.0
26792652	26792652.0
29479633	N/A
18502356	18502356.0
18502356	18502356.0
15553238	15553238.0
15553238	15553238.0
38261467	N/A
40784610	N/A
23548653	23548654.0
23548653	23548654.0
27611887	N/A
21451505	21451505.0
21451505	21451505.0
21451508	21451508.0
21451508	21451508.0
30135031	N/A
26039043	N/A
34525956	N/A
27546373	N/A
34231053	N/A
11555601	11555601.0
11555601	11555601.0
29250329	N/A
18535201	N/A
35115810	N/A
24138531	24138531.0
24138531	24138531.0
22795047	22795047.0
22795047	22795047.0
36983598	N/A
35214132	N/A
18830133	18830133.0
18830133	18830133.0
24433464	24433464.0
24433464	24433464.0
20304699	20304699.0
20304699	20304699.0
17519421	17519421.0
17519421	17519421.0
29053759	29053759.0
29053759	29053759.0
28627776	N/A
24728385	24728385.0
24728385	24728385.0
19845952	19845952.0
19845952	19845952.0
24433481	24433481.0
24433481	24433481.0
9753421	N/A
29610831	N/A
24433488	24433488.0
24433488	24433488.0
22926161	N/A
26366802	26366802.0
26366802	26366802.0
18797399	18797400.0
18797399	18797400.0
28627804	N/A
32461665	N/A
32461666	N/A
23712614	N/A
39703399	N/A
26727275	26727275.0
26727275	26727275.0
25416559	N/A
22041458	10162462.0
22041458	10162462.0
20665215	N/A
17617792	17617792.0
17617792	17617792.0
29152138	N/A
22074251	22074252.0
22074251	22074252.0
23876492	23876492.0
23876492	23876492.0
28791697	28791697.0
28791697	28791697.0
18797458	18797458.0
18797458	18797458.0
24269714	24269714.0
24269714	24269714.0
28791698	N/A
21844885	21844885.0
21844885	21844885.0
19682195	19682195.0
19682195	19682195.0
25514903	25514903.0
25514903	25514903.0
9950117	9950117.0
9950117	9950117.0
20173735	20173735.0
20173735	20173735.0
39539630	N/A
21615537	N/A
34231218	N/A
19846067	19846067.0
19846067	19846067.0
38327217	N/A
37344179	N/A
34001841	N/A
26137539	26137539.0
26137539	26137539.0
21550019	77667.0
21550019	77667.0
2741190	2741190.0
2741190	2741190.0
25154506	25154506.0
25154506	25154506.0
39080918	39080918.0
39080918	39080918.0
33608663	N/A
40326103	N/A
33608664	N/A
18306019	18306019.0
18306019	18306019.0
39998449	N/A
25744370	N/A
31773688	N/A
19125240	19125240.0
19125240	19125240.0
40260602	N/A
23942138	23942138.0
23942138	23942138.0
28562428	28562428.0
28562428	28562428.0
17224704	17224704.0
17224704	17224704.0
37114884	37114884.0
37114884	37114884.0
24073221	24073221.0
24073221	24073221.0
36131844	N/A
23778320	23778320.0
23778320	23778320.0
23778321	23778321.0
23778321	23778321.0
23778325	23778325.0
23778325	23778325.0
23778326	23778326.0
23778326	23778326.0
24040476	24040476.0
24040476	24040476.0
19387424	19387424.0
19387424	19387424.0
24663076	24663076.0
24663076	24663076.0
26825765	N/A
14570538	N/A
23712814	17842608.0
23712814	17842608.0
17323057	N/A
8803381	8803382.0
8803381	8803382.0
27415606	27415606.0
27415606	27415606.0
17585213	17585213.0
17585213	17585213.0
25515069	25515069.0
25515069	25515069.0
26334272	N/A
21156931	21156931.0
21156931	21156931.0
34100292	N/A
19387461	12668504.0
19387461	12668504.0
