Input Name	PubChem Name	CID	Molecular Formula	Molecular Weight	SMILES_code	SMILES_connectivity	Status	Notes	Name	Type	ID	Mol_Weight	LogP	sID
liraglutide	(2S)-5-[[(5S)-5-[[(2S)-2-[[(2S)-2-[[(2S)-5-amino-2-[[2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-2-[[(2S,3R)-2-[[2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-(1H-imidazol-5-yl)propanoyl]amino]propanoyl]amino]-4-carboxybutanoyl]amino]acetyl]amino]-3-hydroxybutanoyl]amino]-3-phenylpropanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxypropanoyl]amino]-3-carboxypropanoyl]amino]-3-methylbutanoyl]amino]-3-hydroxypropanoyl]amino]-3-hydroxypropanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-4-methylpentanoyl]amino]-4-carboxybutanoyl]amino]acetyl]amino]-5-oxopentanoyl]amino]propanoyl]amino]propanoyl]amino]-6-[[(2S)-1-[[(2S)-1-[[(2S,3S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-5-carbamimidamido-1-[[2-[[(2S)-5-carbamimidamido-1-(carboxymethylamino)-1-oxopentan-2-yl]amino]-2-oxoethyl]amino]-1-oxopentan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-6-oxohexyl]amino]-2-(hexadecanoylamino)-5-oxopentanoic acid	16134956.0	C172H265N43O51	3751.0	CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)N)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CC6=CN=CN6)N)C(=O)O	CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCCC(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(CC6=CN=CN6)N)C(=O)O	Found in Compounds							
lisdexamfetamine	(2S)-2,6-diamino-N-[(2S)-1-phenylpropan-2-yl]hexanamide	11597698.0	C15H25N3O	263.38	C[C@@H](CC1=CC=CC=C1)NC(=O)[C@H](CCCCN)N	CC(CC1=CC=CC=C1)NC(=O)C(CCCCN)N	Found in Compounds							
lisinopril	(2S)-1-[(2S)-6-amino-2-[[(1S)-1-carboxy-3-phenylpropyl]amino]hexanoyl]pyrrolidine-2-carboxylic acid	5362119.0	C21H31N3O5	405.5	C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O	C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O	Found in Compounds							
lithium	lithium	3028194.0	Li	7.0	[Li]	[Li]	Found in Compounds							
lofexidine	2-[1-(2,6-dichlorophenoxy)ethyl]-4,5-dihydro-1H-imidazole	30668.0	C11H12Cl2N2O	259.13	CC(C1=NCCN1)OC2=C(C=CC=C2Cl)Cl	CC(C1=NCCN1)OC2=C(C=CC=C2Cl)Cl	Found in Compounds							
lomitapide	N-(2,2,2-trifluoroethyl)-9-[4-[4-[[2-[4-(trifluoromethyl)phenyl]benzoyl]amino]piperidin-1-yl]butyl]fluorene-9-carboxamide	9853053.0	C39H37F6N3O2	693.7	C1CN(CCC1NC(=O)C2=CC=CC=C2C3=CC=C(C=C3)C(F)(F)F)CCCCC4(C5=CC=CC=C5C6=CC=CC=C64)C(=O)NCC(F)(F)F	C1CN(CCC1NC(=O)C2=CC=CC=C2C3=CC=C(C=C3)C(F)(F)F)CCCCC4(C5=CC=CC=C5C6=CC=CC=C64)C(=O)NCC(F)(F)F	Found in Compounds							
lomustine	1-(2-chloroethyl)-3-cyclohexyl-1-nitrosourea	3950.0	C9H16ClN3O2	233.69	C1CCC(CC1)NC(=O)N(CCCl)N=O	C1CCC(CC1)NC(=O)N(CCCl)N=O	Found in Compounds							
lonafarnib	4-[2-[4-[(2R)-6,15-dibromo-13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-yl]piperidin-1-yl]-2-oxoethyl]piperidine-1-carboxamide	148195.0	C27H31Br2ClN4O2	638.8	C1CN(CCC1CC(=O)N2CCC(CC2)[C@@H]3C4=C(CCC5=C3N=CC(=C5)Br)C=C(C=C4Br)Cl)C(=O)N	C1CN(CCC1CC(=O)N2CCC(CC2)C3C4=C(CCC5=C3N=CC(=C5)Br)C=C(C=C4Br)Cl)C(=O)N	Found in Compounds							
loperamide	4-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-yl]-N,N-dimethyl-2,2-diphenylbutanamide	3955.0	C29H33ClN2O2	477.0	CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4	CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4	Found in Compounds							
lopinavir	(2S)-N-[(2S,4S,5S)-5-[[2-(2,6-dimethylphenoxy)acetyl]amino]-4-hydroxy-1,6-diphenylhexan-2-yl]-3-methyl-2-(2-oxo-1,3-diazinan-1-yl)butanamide	92727.0	C37H48N4O5	628.8	CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O	CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O	Found in Compounds							
loratadine	ethyl 4-(13-chloro-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-ylidene)piperidine-1-carboxylate	3957.0	C22H23ClN2O2	382.9	CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1	CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1	Found in Compounds							
lorazepam	7-chloro-5-(2-chlorophenyl)-3-hydroxy-1,3-dihydro-1,4-benzodiazepin-2-one	3958.0	C15H10Cl2N2O2	321.2	C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl	C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl	Found in Compounds							
lorlatinib	(16R)-19-amino-13-fluoro-4,8,16-trimethyl-9-oxo-17-oxa-4,5,8,20-tetrazatetracyclo[16.3.1.02,6.010,15]docosa-1(22),2,5,10(15),11,13,18,20-octaene-3-carbonitrile	71731823.0	C21H19FN6O2	406.4	C[C@@H]1C2=C(C=CC(=C2)F)C(=O)N(CC3=NN(C(=C3C4=CC(=C(N=C4)N)O1)C#N)C)C	CC1C2=C(C=CC(=C2)F)C(=O)N(CC3=NN(C(=C3C4=CC(=C(N=C4)N)O1)C#N)C)C	Found in Compounds							
lornoxicam	6-chloro-4-hydroxy-2-methyl-1,1-dioxo-N-pyridin-2-ylthieno[2,3-e]thiazine-3-carboxamide	54690031.0	C13H10ClN3O4S2	371.8	CN1C(=C(C2=C(S1(=O)=O)C=C(S2)Cl)O)C(=O)NC3=CC=CC=N3	CN1C(=C(C2=C(S1(=O)=O)C=C(S2)Cl)O)C(=O)NC3=CC=CC=N3	Found in Compounds							
losartan	[2-butyl-5-chloro-3-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]imidazol-4-yl]methanol	3961.0	C22H23ClN6O	422.9	CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl	CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl	Found in Compounds							
losartan	[2-butyl-5-chloro-3-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]imidazol-4-yl]methanol	3961.0	C22H23ClN6O	422.9	CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl	CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl	Found in Compounds	Auto-corrected from losartan e-3174						
lovastatin	[(1S,3R,7S,8S,8aR)-8-[2-[(2R,4R)-4-hydroxy-6-oxooxan-2-yl]ethyl]-3,7-dimethyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] (2S)-2-methylbutanoate	53232.0	C24H36O5	404.5	CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	Found in Compounds							
lovastatin acid	(3R,5R)-7-[(1S,2S,6R,8S,8aR)-2,6-dimethyl-8-[(2S)-2-methylbutanoyl]oxy-1,2,6,7,8,8a-hexahydronaphthalen-1-yl]-3,5-dihydroxyheptanoic acid	64727.0	C24H38O6	422.6	CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)C	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)C	Found in Compounds							
FSL-1 lipoprotein, synthetic	(3S)-4-[(2S)-2-[[(2S)-6-amino-1-[[(2S)-1-[(2S)-2-[[(2S)-6-amino-1-[[(2S)-1-[[(1S)-1-carboxy-2-phenylethyl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]carbamoyl]pyrrolidin-1-yl]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]carbamoyl]pyrrolidin-1-yl]-3-[[2-[[(2R)-2-amino-3-[2,3-di(hexadecanoyloxy)propylsulfanyl]propanoyl]amino]acetyl]amino]-4-oxobutanoic acid	87858248.0	C84H140N14O18S	1666.2	CCCCCCCCCCCCCCCC(=O)OCC(CSC[C@@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)O)N)OC(=O)CCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCC(=O)OCC(CSCC(C(=O)NCC(=O)NC(CC(=O)O)C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)NC(CC2=CN=CN2)C(=O)N3CCCC3C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)NC(CC4=CC=CC=C4)C(=O)O)N)OC(=O)CCCCCCCCCCCCCCC	Found in Compounds	Auto-corrected from low density lipoprotein						
loxoprofen	2-[4-[(2-oxocyclopentyl)methyl]phenyl]propanoic acid	3965.0	C15H18O3	246.3	CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O	CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O	Found in Compounds							
lumacaftor	3-[6-[[1-(2,2-difluoro-1,3-benzodioxol-5-yl)cyclopropanecarbonyl]amino]-3-methyl-2-pyridinyl]benzoic acid	16678941.0	C24H18F2N2O5	452.4	CC1=C(N=C(C=C1)NC(=O)C2(CC2)C3=CC4=C(C=C3)OC(O4)(F)F)C5=CC(=CC=C5)C(=O)O	CC1=C(N=C(C=C1)NC(=O)C2(CC2)C3=CC4=C(C=C3)OC(O4)(F)F)C5=CC(=CC=C5)C(=O)O	Found in Compounds							
							Found in Substances (No Structure)		lumasiran	Biologic/Complex		N/A (Biologic)	N/A (Biologic)	381128099
lumefantrine	2-(dibutylamino)-1-[(9Z)-2,7-dichloro-9-[(4-chlorophenyl)methylidene]fluoren-4-yl]ethanol	6437380.0	C30H32Cl3NO	528.9	CCCCN(CCCC)CC(C1=CC(=CC\2=C1C3=C(/C2=C/C4=CC=C(C=C4)Cl)C=C(C=C3)Cl)Cl)O	CCCCN(CCCC)CC(C1=CC(=CC2=C1C3=C(C2=CC4=CC=C(C=C4)Cl)C=C(C=C3)Cl)Cl)O	Found in Compounds							
lumiracoxib	2-[2-(2-chloro-6-fluoroanilino)-5-methylphenyl]acetic acid	151166.0	C15H13ClFNO2	293.72	CC1=CC(=C(C=C1)NC2=C(C=CC=C2Cl)F)CC(=O)O	CC1=CC(=C(C=C1)NC2=C(C=CC=C2Cl)F)CC(=O)O	Found in Compounds							
lurasidone	(1R,2S,6R,7S)-4-[[(1R,2R)-2-[[4-(1,2-benzothiazol-3-yl)piperazin-1-yl]methyl]cyclohexyl]methyl]-4-azatricyclo[5.2.1.02,6]decane-3,5-dione	213046.0	C28H36N4O2S	492.7	C1CC[C@H]([C@@H](C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)[C@H]6[C@@H]7CC[C@@H](C7)[C@H]6C5=O	C1CCC(C(C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)C6C7CCC(C7)C6C5=O	Found in Compounds							
lurbinectedin	[(1R,2R,3R,11S,12S,14R,26R)-5,12-dihydroxy-6,6'-dimethoxy-7,21,30-trimethyl-27-oxospiro[17,19,28-trioxa-24-thia-13,30-diazaheptacyclo[12.9.6.13,11.02,13.04,9.015,23.016,20]triaconta-4(9),5,7,15,20,22-hexaene-26,1'-2,3,4,9-tetrahydropyrido[3,4-b]indole]-22-yl] acetate	57327016.0	C41H44N4O10S	784.9	CC1=CC2=C([C@@H]3[C@@H]4[C@H]5C6=C(C(=C7C(=C6[C@@H](N4[C@H]([C@H](C2)N3C)O)COC(=O)[C@@]8(CS5)C9=C(CCN8)C2=C(N9)C=CC(=C2)OC)OCO7)C)OC(=O)C)C(=C1OC)O	CC1=CC2=C(C3C4C5C6=C(C(=C7C(=C6C(N4C(C(C2)N3C)O)COC(=O)C8(CS5)C9=C(CCN8)C2=C(N9)C=CC(=C2)OC)OCO7)C)OC(=O)C)C(=C1OC)O	Found in Compounds							
							Found in Substances (No Structure)		luspatercept	Biologic/Complex		N/A (Biologic)	N/A (Biologic)	174494664
lusutrombopag	(E)-3-[2,6-dichloro-4-[[4-[3-[(1S)-1-hexoxyethyl]-2-methoxyphenyl]-1,3-thiazol-2-yl]carbamoyl]phenyl]-2-methylprop-2-enoic acid	49843517.0	C29H32Cl2N2O5S	591.5	CCCCCCO[C@@H](C)C1=CC=CC(=C1OC)C2=CSC(=N2)NC(=O)C3=CC(=C(C(=C3)Cl)/C=C(\C)/C(=O)O)Cl	CCCCCCOC(C)C1=CC=CC(=C1OC)C2=CSC(=N2)NC(=O)C3=CC(=C(C(=C3)Cl)C=C(C)C(=O)O)Cl	Found in Compounds							
lutetium (177lu) oxodotreotide	2-[[10-(4-aminobutyl)-7-(1-hydroxyethyl)-16-[(4-hydroxyphenyl)methyl]-13-(1H-indol-3-ylmethyl)-6,9,12,15,18-pentaoxo-19-[[3-phenyl-2-[[2-[4,7,10-tris(carboxylatomethyl)-1,4,7,10-tetrazacyclododec-1-yl]acetyl]amino]propanoyl]amino]-1,2-dithia-5,8,11,14,17-pentazacycloicosane-4-carbonyl]amino]-3-hydroxybutanoate;hydron;lutetium-177(3+)	131952892.0	C65H87LuN14O19S2	1609.5	[H+].CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C(=O)NC(C(C)O)C(=O)[O-])O.[177Lu+3]	[H+].CC(C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)CN6CCN(CCN(CCN(CC6)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C(=O)NC(C(C)O)C(=O)[O-])O.[Lu+3]	Found in Compounds							
lutetium (177lu) vipivotide tetraxetan	2-[4-[2-[[4-[[(2S)-1-[[(5S)-5-carboxy-5-[[(1S)-1,3-dicarboxypropyl]carbamoylamino]pentyl]amino]-3-naphthalen-2-yl-1-oxopropan-2-yl]carbamoyl]cyclohexyl]methylamino]-2-oxoethyl]-7,10-bis(carboxylatomethyl)-1,4,7,10-tetrazacyclododec-1-yl]acetate;lutetium-177(3+)	122706785.0	C49H68LuN9O16	1216.1	C1CC(CCC1CNC(=O)CN2CCN(CCN(CCN(CC2)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C(=O)N[C@@H](CC3=CC4=CC=CC=C4C=C3)C(=O)NCCCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O.[177Lu+3]	C1CC(CCC1CNC(=O)CN2CCN(CCN(CCN(CC2)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C(=O)NC(CC3=CC4=CC=CC=C4C=C3)C(=O)NCCCCC(C(=O)O)NC(=O)NC(CCC(=O)O)C(=O)O.[Lu+3]	Found in Compounds							
macitentan	5-(4-bromophenyl)-6-[2-(5-bromopyrimidin-2-yl)oxyethoxy]-N-(propylsulfamoyl)pyrimidin-4-amine	16004692.0	C19H20Br2N6O4S	588.3	CCCNS(=O)(=O)NC1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br	CCCNS(=O)(=O)NC1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br	Found in Compounds							
mafenide	4-(aminomethyl)benzenesulfonamide	3998.0	C7H10N2O2S	186.23	C1=CC(=CC=C1CN)S(=O)(=O)N	C1=CC(=CC=C1CN)S(=O)(=O)N	Found in Compounds							
maprotiline	N-methyl-3-(1-tetracyclo[6.6.2.02,7.09,14]hexadeca-2,4,6,9,11,13-hexaenyl)propan-1-amine	4011.0	C20H23N	277.4	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24	Found in Compounds							
maralixibat	(4R,5R)-5-[4-[[4-(4-aza-1-azoniabicyclo[2.2.2]octan-1-ylmethyl)phenyl]methoxy]phenyl]-3,3-dibutyl-7-(dimethylamino)-1,1-dioxo-4,5-dihydro-2H-1lambda6-benzothiepin-4-ol	9831643.0	C40H56N3O4S+	675.0	CCCCC1(CS(=O)(=O)C2=C(C=C(C=C2)N(C)C)[C@H]([C@H]1O)C3=CC=C(C=C3)OCC4=CC=C(C=C4)C[N+]56CCN(CC5)CC6)CCCC	CCCCC1(CS(=O)(=O)C2=C(C=C(C=C2)N(C)C)C(C1O)C3=CC=C(C=C3)OCC4=CC=C(C=C4)C[N+]56CCN(CC5)CC6)CCCC	Found in Compounds							
maraviroc	4,4-difluoro-N-[(1S)-3-[(1S,5R)-3-(3-methyl-5-propan-2-yl-1,2,4-triazol-4-yl)-8-azabicyclo[3.2.1]octan-8-yl]-1-phenylpropyl]cyclohexane-1-carboxamide	3002977.0	C29H41F2N5O	513.7	CC1=NN=C(N1C2C[C@H]3CC[C@@H](C2)N3CC[C@@H](C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C	CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C	Found in Compounds							
							Found in Substances (No Structure)		margetuximab	Biologic/Complex		N/A (Biologic)	N/A (Biologic)	164130400
mavacamten	6-[[(1S)-1-phenylethyl]amino]-3-propan-2-yl-1H-pyrimidine-2,4-dione	117761397.0	C15H19N3O2	273.33	C[C@@H](C1=CC=CC=C1)NC2=CC(=O)N(C(=O)N2)C(C)C	CC(C)N1C(=O)C=C(NC1=O)NC(C)C2=CC=CC=C2	Found in Compounds							
mavorixafor	N'-(1H-benzimidazol-2-ylmethyl)-N'-[(8S)-5,6,7,8-tetrahydroquinolin-8-yl]butane-1,4-diamine	11256587.0	C21H27N5	349.5	C1C[C@@H](C2=C(C1)C=CC=N2)N(CCCCN)CC3=NC4=CC=CC=C4N3	C1CC(C2=C(C1)C=CC=N2)N(CCCCN)CC3=NC4=CC=CC=C4N3	Found in Compounds							
							Found in Substances (No Structure)		measles vaccines	Biologic/Complex		N/A (Biologic)	N/A (Biologic)	381127949
							Found in Substances (No Structure)		mecasermin	Biologic/Complex		N/A (Biologic)	N/A (Biologic)	46504889
meclizine	1-[(4-chlorophenyl)-phenylmethyl]-4-[(3-methylphenyl)methyl]piperazine	4034.0	C25H27ClN2	390.9	CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl	CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl	Found in Compounds							
medroxyprogesterone	(6S,8R,9S,10R,13S,14S,17R)-17-acetyl-17-hydroxy-6,10,13-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one	10631.0	C22H32O3	344.5	C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C	CC1CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C	Found in Compounds							
mefloquine	[2,8-bis(trifluoromethyl)quinolin-4-yl]-piperidin-2-ylmethanol	4046.0	C17H16F6N2O	378.31	C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O	C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O	Found in Compounds							
glucagon receptor antagonists-4	3-[[4-[(1S)-1-[3,5-dimethyl-4-[4-(trifluoromethyl)pyrazol-1-yl]phenoxy]butyl]benzoyl]amino]propanoic acid	60151939.0	C26H28F3N3O4	503.5	CCC[C@@H](C1=CC=C(C=C1)C(=O)NCCC(=O)O)OC2=CC(=C(C(=C2)C)N3C=C(C=N3)C(F)(F)F)C	CCCC(C1=CC=C(C=C1)C(=O)NCCC(=O)O)OC2=CC(=C(C(=C2)C)N3C=C(C=N3)C(F)(F)F)C	Found in Compounds	Auto-corrected from melatonin receptor agonists						
meloxicam	4-hydroxy-2-methyl-N-(5-methyl-1,3-thiazol-2-yl)-1,1-dioxo-1lambda6,2-benzothiazine-3-carboxamide	54677470.0	C14H13N3O4S2	351.4	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O	Found in Compounds							
melphalan	(2S)-2-amino-3-[4-[bis(2-chloroethyl)amino]phenyl]propanoic acid	460612.0	C13H18Cl2N2O2	305.2	C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl	C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl	Found in Compounds							
memantine	3,5-dimethyladamantan-1-amine	4054.0	C12H21N	179.3	CC12CC3CC(C1)(CC(C3)(C2)N)C	CC12CC3CC(C1)(CC(C3)(C2)N)C	Found in Compounds							
menotropins	6,6-dimethylheptanal	21888462.0	C9H18O	142.24	CC(C)(C)CCCCC=O	CC(C)(C)CCCCC=O	Found in Compounds							
meperidine	ethyl 1-methyl-4-phenylpiperidine-4-carboxylate	4058.0	C15H21NO2	247.33	CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2	CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2	Found in Compounds							
mephedrone	2-(methylamino)-1-(4-methylphenyl)propan-1-one	45266826.0	C11H15NO	177.24	CC1=CC=C(C=C1)C(=O)C(C)NC	CC1=CC=C(C=C1)C(=O)C(C)NC	Found in Compounds							
mephenytoin	5-ethyl-3-methyl-5-phenylimidazolidine-2,4-dione	4060.0	C12H14N2O2	218.25	CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2	CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2	Found in Compounds							
mepivacaine	N-(2,6-dimethylphenyl)-1-methylpiperidine-2-carboxamide	4062.0	C15H22N2O	246.35	CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C	CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C	Found in Compounds							
mepolizumab	(2S,3S,4S,5R,6R)-6-[[(4aR,6aR,6bS,8aS,14aR,14bR)-8a-carboxy-4,4,6a,6b,11,11,14b-heptamethyl-1,2,3,4a,5,6,7,8,9,10,12,13,14,14a-tetradecahydropicen-3-yl]oxy]-3,5-dihydroxy-4-[(1R,2R,3S,4R)-2,3,4-trihydroxycyclohexyl]oxyoxane-2-carboxylic acid	56603701.0	C42H66O12	763.0	C[C@]12CCC(C([C@@H]1CC[C@@]3([C@@H]2CCC4=C5CC(CC[C@@]5(CC[C@]43C)C(=O)O)(C)C)C)(C)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O[C@@H]7CC[C@H]([C@@H]([C@H]7O)O)O)O	CC1(CCC2(CCC3(C(=C2C1)CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)OC7CCC(C(C7O)O)O)O)C)C)C)C(=O)O)C	Found in Subs							
