Gene_ID;Gene;Entity1_type;Disease_ID;Disease;Entity2_type;LADME
PA28469;G6PD;GENE;PA166048926;LEAD POISONING, NERVOUS SYSTEM, CHILDHOOD;DISEASE;PD
PA28469;G6PD;GENE;PA166197121;COVID-19;DISEASE;
PA28469;G6PD;GENE;PA443250;ACQUIRED IMMUNODEFICIENCY SYNDROME;DISEASE;
PA28469;G6PD;GENE;PA443340;ANEMIA;DISEASE;
PA28469;G6PD;GENE;PA443343;ANEMIA, HEMOLYTIC;DISEASE;PD
PA28469;G6PD;GENE;PA443425;ARTERIOSCLEROSIS;DISEASE;
PA28469;G6PD;GENE;PA443430;ARTHRITIS;DISEASE;
PA28469;G6PD;GENE;PA443580;BURKITT LYMPHOMA;DISEASE;
PA28469;G6PD;GENE;PA443582;BURNS;DISEASE;
PA28469;G6PD;GENE;PA443635;CARDIOVASCULAR DISEASES;DISEASE;
PA28469;G6PD;GENE;PA443750;COLITIS, ULCERATIVE;DISEASE;
PA28469;G6PD;GENE;PA443890;DIABETES MELLITUS, TYPE 2;DISEASE;PD
PA28469;G6PD;GENE;PA444318;GOUT;DISEASE;
PA28469;G6PD;GENE;PA444400;HEMATURIA;DISEASE;
PA28469;G6PD;GENE;PA444411;HEMOLYSIS;DISEASE;PD
PA28469;G6PD;GENE;PA444511;HYPERBILIRUBINEMIA;DISEASE;
PA28469;G6PD;GENE;PA444626;INSULIN RESISTANCE;DISEASE;
PA28469;G6PD;GENE;PA444648;JAUNDICE;DISEASE;
PA28469;G6PD;GENE;PA444650;JAUNDICE, NEONATAL;DISEASE;
PA28469;G6PD;GENE;PA444683;KIDNEY FAILURE, ACUTE;DISEASE;
PA28469;G6PD;GENE;PA444756;LEUKEMIA, LYMPHOID;DISEASE;
PA28469;G6PD;GENE;PA444859;MALARIA;DISEASE;PD
PA28469;G6PD;GENE;PA444942;METHEMOGLOBINEMIA;DISEASE;PD
PA28469;G6PD;GENE;PA445062;NEOPLASMS;DISEASE;
PA28469;G6PD;GENE;PA445428;PROTEIN DEFICIENCY;DISEASE;PD
PA28469;G6PD;GENE;PA445787;SYNCOPE;DISEASE;
PA28469;G6PD;GENE;PA445970;TYPHOID FEVER;DISEASE;
PA28469;G6PD;GENE;PA446108;COLORECTAL NEOPLASMS;DISEASE;
PA28469;G6PD;GENE;PA446126;TUMOR LYSIS SYNDROME;DISEASE;
PA28469;G6PD;GENE;PA446155;PRECURSOR CELL LYMPHOBLASTIC LEUKEMIA-LYMPHOMA;DISEASE;
PA28469;G6PD;GENE;PA446166;PRECURSOR T-CELL LYMPHOBLASTIC LEUKEMIA-LYMPHOMA;DISEASE;
PA28469;G6PD;GENE;PA446390;MALARIA, FALCIPARUM;DISEASE;PD
PA28469;G6PD;GENE;PA446392;MALARIA, VIVAX;DISEASE;
PA28469;G6PD;GENE;PA447230;HIV INFECTIONS;DISEASE;
PA28211;FOLR3;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA28211;FOLR3;GENE;PA444937;MESOTHELIOMA;DISEASE;PD
PA25384;BMP7;GENE;PA445187;OSTEONECROSIS;DISEASE;PD
PA25384;BMP7;GENE;PA446155;ACUTE LYMPHOBLASTIC LEUKEMIA;DISEASE;PD
PA142672422;ERICH3;GENE;PA447207;DEPRESSIVE DISORDER;DISEASE;PD
PA33448;PMS2;GENE;PA443761;COLORECTAL NEOPLASMS, HEREDITARY NONPOLYPOSIS;DISEASE;
PA33448;PMS2;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;
PA25724;DOK5;GENE;PA445187;OSTEONECROSIS;DISEASE;PD
PA25724;DOK5;GENE;PA446155;ACUTE LYMPHOBLASTIC LEUKEMIA;DISEASE;PD
PA35817;SLC16A5;GENE;PA162263534;OTOTOXICITY;DISEASE;PD
PA35817;SLC16A5;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA35817;SLC16A5;GENE;PA445828;TESTICULAR NEOPLASMS;DISEASE;PD
PA30432;LPA;GENE;PA443796;CORONARY ARTERY DISEASE;DISEASE;PD
PA24571;ADH1B;GENE;PA443309;ALCOHOL ABUSE;DISEASE;PD
PA24571;ADH1B;GENE;PA443450;ASTHMA;DISEASE;
PA24571;ADH1B;GENE;PA443635;CARDIOVASCULAR DISEASES;DISEASE;
PA24571;ADH1B;GENE;PA444167;FETAL ALCOHOL SYNDROME;DISEASE;
PA24571;ADH1B;GENE;PA444318;GOUT;DISEASE;
PA24571;ADH1B;GENE;PA444802;LIVER DISEASES, ALCOHOLIC;DISEASE;
PA24571;ADH1B;GENE;PA445168;OROPHARYNGEAL NEOPLASMS;DISEASE;
PA35543;CCL11;GENE;PA445043;OPIOID-RELATED DISORDERS;DISEASE;PD
PA33812;PROX1;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA30591;MAP2K6;GENE;PA443899;DIARRHEA;DISEASE;PD
PA30591;MAP2K6;GENE;PA443937;DRUG TOXICITY;DISEASE;PD
PA35057;HLA-C;GENE;PA162316739;MACULOPAPULAR EXANTHEMA;DISEASE;PD
PA35057;HLA-C;GENE;PA164925725;TOXIC LIVER DISEASE;DISEASE;PD
PA35057;HLA-C;GENE;PA166119041;DRUG-INDUCED LIVER INJURY;DISEASE;PD
PA35057;HLA-C;GENE;PA166120927;DRUG REACTION WITH EOSINOPHILIA AND SYSTEMIC SYMPTOMS;DISEASE;PD
PA35057;HLA-C;GENE;PA166120929;SEVERE CUTANEOUS ADVERSE REACTIONS;DISEASE;PD
PA35057;HLA-C;GENE;PA443297;AGRANULOCYTOSIS;DISEASE;
PA35057;HLA-C;GENE;PA443560;BREAST NEOPLASMS;DISEASE;
PA35057;HLA-C;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA35057;HLA-C;GENE;PA443936;DRUG HYPERSENSITIVITY;DISEASE;PD
PA35057;HLA-C;GENE;PA443937;DRUG TOXICITY;DISEASE;
PA35057;HLA-C;GENE;PA444059;EPIDERMAL NECROLYSIS, TOXIC;DISEASE;PD
PA35057;HLA-C;GENE;PA444065;EPILEPSY;DISEASE;
PA35057;HLA-C;GENE;PA444109;EXANTHEMA;DISEASE;PD
PA35057;HLA-C;GENE;PA444445;HEPATITIS C;DISEASE;PD
PA35057;HLA-C;GENE;PA444546;HYPERSENSITIVITY;DISEASE;PD
PA35057;HLA-C;GENE;PA444684;KIDNEY FAILURE, CHRONIC;DISEASE;
PA35057;HLA-C;GENE;PA445451;PSORIASIS;DISEASE;PD
PA35057;HLA-C;GENE;PA445522;RESPIRATORY INSUFFICIENCY;DISEASE;PD
PA35057;HLA-C;GENE;PA445738;STEVENS-JOHNSON SYNDROME;DISEASE;PD
PA35057;HLA-C;GENE;PA445846;THROMBOCYTOPENIA;DISEASE;PD
PA35057;HLA-C;GENE;PA445941;TUBERCULOSIS;DISEASE;
PA35057;HLA-C;GENE;PA446827;HEMATOLOGIC NEOPLASMS;DISEASE;
PA35057;HLA-C;GENE;PA447216;SCHIZOPHRENIA;DISEASE;
PA35057;HLA-C;GENE;PA447230;HIV INFECTIONS;DISEASE;PD
PA35695;SFRP5;GENE;PA445187;OSTEONECROSIS;DISEASE;PD
PA142672073;CRTC2;GENE;PA134850491;TRANSPLANTATION;DISEASE;PD
PA29504;HSPA5;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA27094;CYP1B1;GENE;PA443560;BREAST NEOPLASMS;DISEASE;PD
PA27094;CYP1B1;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA35000;SCN10A;GENE;PA445204;OVARIAN NEOPLASMS;DISEASE;PD
PA27109;CYP2F1;GENE;PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PD
PA134916697;RFK;GENE;PA447207;DEPRESSIVE DISORDER;DISEASE;PD
PA31353;MYC;GENE;PA443512;URINARY BLADDER NEOPLASMS;DISEASE;
PA142672156;POLR1G;GENE;PA444614;INFECTIOUS DISEASE;DISEASE;PD
PA142672156;POLR1G;GENE;PA444773;LEUKOPENIA;DISEASE;PD
PA142672156;POLR1G;GENE;PA444937;MESOTHELIOMA;DISEASE;PD
PA142672156;POLR1G;GENE;PA445204;OVARIAN NEOPLASMS;DISEASE;PD
PA142672156;POLR1G;GENE;PA445601;OSTEOSARCOMA;DISEASE;PD
PA38726;KCNT2;GENE;PA445187;OSTEONECROSIS;DISEASE;PD
PA27311;DGKB;GENE;PA128406954;WEIGHT GAIN;DISEASE;PD
PA35911;SLC6A5;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA37184;UGT2A1;GENE;PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PD
PA145148868;FASTKD3;GENE;PA166129521;SEDATION;DISEASE;PD
PA145148868;FASTKD3;GENE;PA443433;JUVENILE RHEUMATOID ARTHRITIS;DISEASE;PD
PA145148868;FASTKD3;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA24345;LTA4H;GENE;PA443450;ASTHMA;DISEASE;PD
PA26074;NOD2;GENE;PA165817016;KIDNEY TRANSPLANTATION;DISEASE;PD
PA28056;FCER1A;GENE;PA445999;URTICARIA;DISEASE;PD
PA184;MSH6;GENE;PA443761;COLORECTAL NEOPLASMS, HEREDITARY NONPOLYPOSIS;DISEASE;
PA184;MSH6;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;
PA33545;POU5F1;GENE;PA166120929;SEVERE CUTANEOUS ADVERSE REACTIONS;DISEASE;PD
PA33545;POU5F1;GENE;PA444059;EPIDERMAL NECROLYSIS, TOXIC;DISEASE;PD
PA33545;POU5F1;GENE;PA445738;STEVENS-JOHNSON SYNDROME;DISEASE;PD
PA31581;NFAT5;GENE;PA444552;HYPERTENSION;DISEASE;
PA35065;HLA-DPB2;GENE;PA131285571;ASPIRIN-INDUCED ASTHMA;DISEASE;PD
PA35065;HLA-DPB2;GENE;PA443450;ASTHMA;DISEASE;PD
PA29014;GSR;GENE;PA445204;OVARIAN NEOPLASMS;DISEASE;PD
PA291;PTGIR;GENE;PA443450;ASTHMA;DISEASE;PD
PA291;PTGIR;GENE;PA443635;CARDIOVASCULAR DISEASES;DISEASE;
PA29778;IL10;GENE;PA134850491;TRANSPLANTATION;DISEASE;
PA29778;IL10;GENE;PA165817016;KIDNEY TRANSPLANTATION;DISEASE;PD
PA29778;IL10;GENE;PA447230;HIV INFECTIOUS DISEASE;DISEASE;PD
PA29778;IL10;GENE;PA447247;LIVER TRANSPLANTATION;DISEASE;PD
PA162405909;TMEM167A;GENE;PA445742;STOMACH NEOPLASMS;DISEASE;PD
PA134968284;ADGRL3;GENE;PA445876;TOBACCO USE DISORDER;DISEASE;PD
PA134968284;ADGRL3;GENE;PA447197;ATTENTION DEFICIT DISORDER WITH HYPERACTIVITY;DISEASE;PD
PA30605;TAB2;GENE;PA443899;DIARRHEA;DISEASE;PD
PA35099;HOXC@;GENE;PA444552;HYPERTENSION;DISEASE;
PA29863;IMPDH2;GENE;PA165817016;KIDNEY TRANSPLANTATION;DISEASE;PD
PA134890414;P3H3;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA25504;ANO2;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA165585763;LINC00251;GENE;PA445187;OSTEONECROSIS;DISEASE;PD
PA165585763;LINC00251;GENE;PA446155;ACUTE LYMPHOBLASTIC LEUKEMIA;DISEASE;PD
PA35840;SLCO2A1;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA35840;SLCO2A1;GENE;PA444575;HYPONATREMIA;DISEASE;PD
PA28070;FCN2;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA31891;BDNF;GENE;PA128406954;WEIGHT GAIN;DISEASE;
PA31891;BDNF;GENE;PA166119022;METHAMPHETAMINE DEPENDENCE;DISEASE;PD
PA31891;BDNF;GENE;PA444460;HEROIN DEPENDENCE;DISEASE;PD
PA31891;BDNF;GENE;PA445043;OPIOID-RELATED DISORDERS;DISEASE;PD
PA31891;BDNF;GENE;PA446876;SUBSTANCE-RELATED DISORDERS;DISEASE;
PA31891;BDNF;GENE;PA447207;DEPRESSIVE DISORDER;DISEASE;PD
PA31891;BDNF;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA31891;BDNF;GENE;PA447278;DEPRESSION;DISEASE;PD
PA31891;BDNF;GENE;PA447321;DEPRESSIVE DISORDER, MAJOR;DISEASE;PD
PA27121;CYP4F2;GENE;PA165108401;ACUTE CORONARY SYNDROME;DISEASE;
PA27121;CYP4F2;GENE;PA166123298;OVER-ANTICOAGULATION;DISEASE;
PA27121;CYP4F2;GENE;PA166129532;TIME TO THERAPEUTIC INR;DISEASE;
PA27121;CYP4F2;GENE;PA443459;ATRIAL FIBRILLATION;DISEASE;PD
PA27121;CYP4F2;GENE;PA444417;HEMORRHAGE;DISEASE;
PA27121;CYP4F2;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA27121;CYP4F2;GENE;PA447288;ESSENTIAL HYPERTENSION;DISEASE;
PA27491;DSCAM;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA27491;DSCAM;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA29793;IL16;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA134950750;SLC29A3;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA26717;COL4A1;GENE;PA443635;CARDIOVASCULAR DISEASES;DISEASE;
PA30163;KLRC1;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA25428;CELF4;GENE;PA447300;ACQUIRED LONG QT SYNDROME (ALQTS);DISEASE;PD
PA29009;GSK3B;GENE;PA447199;BIPOLAR DISORDER;DISEASE;PD
PA29009;GSK3B;GENE;PA447321;MAJOR DEPRESSIVE DISORDER;DISEASE;PD
PA37329;TRPV1;GENE;PA165108779;MIGRAINE DISORDER;DISEASE;PD
PA37329;TRPV1;GENE;PA445208;PAIN;DISEASE;PD
PA162382618;CNPY4;GENE;PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PD
PA404;CHEK2;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;
PA134871907;TMEM43;GENE;PA443512;URINARY BLADDER NEOPLASMS;DISEASE;PD
PA134871907;TMEM43;GENE;PA443937;DRUG TOXICITY;DISEASE;PD
PA134871907;TMEM43;GENE;PA444614;INFECTIOUS DISEASE;DISEASE;PD
PA134871907;TMEM43;GENE;PA445113;NEUTROPENIA;DISEASE;PD
PA134871907;TMEM43;GENE;PA445601;OSTEOSARCOMA;DISEASE;PD
PA134871907;TMEM43;GENE;PA446847;ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA;DISEASE;
PA34195;PPP1R13L;GENE;PA444614;INFECTIOUS DISEASE;DISEASE;PD
PA34195;PPP1R13L;GENE;PA444773;LEUKOPENIA;DISEASE;PD
PA34195;PPP1R13L;GENE;PA444937;MESOTHELIOMA;DISEASE;PD
PA34195;PPP1R13L;GENE;PA445204;OVARIAN NEOPLASMS;DISEASE;PD
PA34195;PPP1R13L;GENE;PA445601;OSTEOSARCOMA;DISEASE;PD
PA142671259;NOS1AP;GENE;PA165818136;SHORTENED QT INTERVAL;DISEASE;PD
PA142671259;NOS1AP;GENE;PA443890;DIABETES MELLITUS, TYPE 2;DISEASE;PD
PA142671259;NOS1AP;GENE;PA444570;HYPOGLYCEMIA;DISEASE;PD
PA142671259;NOS1AP;GENE;PA444807;LONG QT SYNDROME;DISEASE;PD
PA142671259;NOS1AP;GENE;PA447300;ACQUIRED LONG QT SYNDROME (ALQTS);DISEASE;PD
PA165585814;PEBP4;GENE;PA447197;ATTENTION DEFICIT DISORDER WITH HYPERACTIVITY;DISEASE;PD
PA27327;DHODH;GENE;PA443434;RHEUMATOID ARTHRITIS;DISEASE;PD
PA32415;OR52J2P;GENE;PA447199;BIPOLAR DISORDER;DISEASE;PD
PA24355;SEPTIN3;GENE;PA166151827;ADVERSE EVENTS;DISEASE;PD
PA165432629;RPTOR;GENE;PA166123026;PROGRESSION-FREE SURVIVAL;DISEASE;PD
PA165432629;RPTOR;GENE;PA166124223;PNEUMONITIS;DISEASE;PD
PA36249;SULT2B1;GENE;PA444760;LEUKEMIA, MYELOID, ACUTE;DISEASE;PD
PA36249;SULT2B1;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA38302;TXNRD2;GENE;PA445043;OPIOID-RELATED DISORDERS;DISEASE;PD
PA162387456;FAM178B;GENE;PA447199;BIPOLAR DISORDER;DISEASE;PD
PA164719488;EYS;GENE;PA443635;CARDIOVASCULAR DISEASE;DISEASE;PD
PA164719488;EYS;GENE;PA445549;RHABDOMYOLYSIS;DISEASE;PD
PA27822;EPHA7;GENE;PA444417;HEMORRHAGE;DISEASE;PD
PA164722879;MIR582;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA34249;ARID4A;GENE;PA443309;ALCOHOL ABUSE;DISEASE;PD
PA31778;NRG3;GENE;PA447300;ACQUIRED LONG QT SYNDROME (ALQTS);DISEASE;PD
PA103;CDK6;GENE;PA444552;HYPERTENSION;DISEASE;
PA142670838;TANC1;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;PD
PA134915251;TXNDC11;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA108;CETP;GENE;PA443796;CORONARY ARTERY DISEASE;DISEASE;PD
PA108;CETP;GENE;PA444516;HYPERCHOLESTEROLEMIA;DISEASE;PD
PA108;CETP;GENE;PA444517;HYPERLIPOPROTEINEMIA TYPE II;DISEASE;PD
PA108;CETP;GENE;PA444528;HYPERLIPIDEMIAS;DISEASE;PD
PA24888;APOA5;GENE;PA444528;HYPERLIPIDEMIAS;DISEASE;PD
PA24888;APOA5;GENE;PA446120;HYPERTRIGLYCERIDEMIA;DISEASE;PD
PA30812;MICB;GENE;PA446863;CHRONIC HEPATITIS C VIRUS INFECTION;DISEASE;PD
PA164715842;APLF;GENE;PA443622;CARCINOMA, NON-SMALL-CELL LUNG;DISEASE;PD
PA134876345;RPP30;GENE;PA447199;BIPOLAR DISORDER;DISEASE;PD
PA134876345;RPP30;GENE;PA447278;DEPRESSION;DISEASE;PD
PA134920075;KIF6;GENE;PA443797;CORONARY DISEASE;DISEASE;PD
PA134920075;KIF6;GENE;PA444516;HYPERCHOLESTEROLEMIA;DISEASE;PD
PA134920075;KIF6;GENE;PA445019;MYOCARDIAL INFARCTION;DISEASE;PD
PA35786;SIRT2;GENE;PA164925725;TOXIC LIVER DISEASE;DISEASE;PD
PA335;SREBF1;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA420;UGT1A1;GENE;PA160680212;LYMPHOMA, LARGE B-CELL, DIFFUSE;DISEASE;
PA420;UGT1A1;GENE;PA162355520;NEPHROLITHIASIS;DISEASE;PD
PA420;UGT1A1;GENE;PA166048714;PREGNANCY;DISEASE;
PA420;UGT1A1;GENE;PA166048851;PURPURA, THROMBOCYTOPENIC, IDIOPATHIC;DISEASE;
PA420;UGT1A1;GENE;PA166123026;PROGRESSION-FREE SURVIVAL;DISEASE;
PA420;UGT1A1;GENE;PA166123207;OVERALL SURVIVAL;DISEASE;
PA420;UGT1A1;GENE;PA166123431;HEART VALVE REPLACEMENT;DISEASE;PD
PA420;UGT1A1;GENE;PA166123507;DISCONTINUATION;DISEASE;PD
PA420;UGT1A1;GENE;PA166127658;RECURRENCE FREE SURVIVAL;DISEASE;
PA420;UGT1A1;GENE;PA166128365;BONE DENSITY;DISEASE;PD
PA420;UGT1A1;GENE;PA166128807;BILIARY TRACT NEOPLASMS;DISEASE;
PA420;UGT1A1;GENE;PA166151827;ADVERSE EVENTS;DISEASE;PD
PA420;UGT1A1;GENE;PA166159284;TREATMENT INTERRUPTIONS;DISEASE;
PA420;UGT1A1;GENE;PA166170245;FEBRILE NEUTROPENIA;DISEASE;
PA420;UGT1A1;GENE;PA443250;ACQUIRED IMMUNODEFICIENCY SYNDROME;DISEASE;
PA420;UGT1A1;GENE;PA443265;ADENOCARCINOMA;DISEASE;
PA420;UGT1A1;GENE;PA443340;ANEMIA;DISEASE;
PA420;UGT1A1;GENE;PA443362;ANGINA PECTORIS;DISEASE;
PA420;UGT1A1;GENE;PA443448;ASTHENIA;DISEASE;
PA420;UGT1A1;GENE;PA443624;CARCINOMA, RENAL CELL;DISEASE;PD
PA420;UGT1A1;GENE;PA443756;COLONIC NEOPLASMS;DISEASE;
PA420;UGT1A1;GENE;PA443813;CRIGLER-NAJJAR SYNDROME;DISEASE;
PA420;UGT1A1;GENE;PA443842;DEATH;DISEASE;
PA420;UGT1A1;GENE;PA443899;DIARRHEA;DISEASE;PD
PA420;UGT1A1;GENE;PA443937;DRUG TOXICITY;DISEASE;PD
PA420;UGT1A1;GENE;PA444153;FATIGUE;DISEASE;PD
PA420;UGT1A1;GENE;PA444257;GASTROINTESTINAL NEOPLASMS;DISEASE;
PA420;UGT1A1;GENE;PA444318;GOUT;DISEASE;PD
PA420;UGT1A1;GENE;PA444370;HEART FAILURE;DISEASE;
PA420;UGT1A1;GENE;PA444447;CARCINOMA, HEPATOCELLULAR;DISEASE;PD
PA420;UGT1A1;GENE;PA444511;HYPERBILIRUBINEMIA;DISEASE;PD
PA420;UGT1A1;GENE;PA444528;HYPERLIPIDEMIAS;DISEASE;
PA420;UGT1A1;GENE;PA444545;HYPERPROLACTINEMIA;DISEASE;PD
PA420;UGT1A1;GENE;PA444648;JAUNDICE;DISEASE;
PA420;UGT1A1;GENE;PA444773;LEUKOPENIA;DISEASE;
PA420;UGT1A1;GENE;PA444818;LUNG NEOPLASMS;DISEASE;
PA420;UGT1A1;GENE;PA444840;LYMPHOMA;DISEASE;PD
PA420;UGT1A1;GENE;PA445058;NEOPLASM METASTASIS;DISEASE;
PA420;UGT1A1;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA420;UGT1A1;GENE;PA445113;NEUTROPENIA;DISEASE;PD
PA420;UGT1A1;GENE;PA445146;OLIGURIA;DISEASE;
PA420;UGT1A1;GENE;PA445190;OSTEOPOROSIS;DISEASE;
PA420;UGT1A1;GENE;PA445204;OVARIAN NEOPLASMS;DISEASE;
PA420;UGT1A1;GENE;PA445218;PANCREATIC NEOPLASMS;DISEASE;PD
PA420;UGT1A1;GENE;PA445601;OSTEOSARCOMA;DISEASE;
PA420;UGT1A1;GENE;PA445742;STOMACH NEOPLASMS;DISEASE;
PA420;UGT1A1;GENE;PA445846;THROMBOCYTOPENIA;DISEASE;PD
PA420;UGT1A1;GENE;PA445848;THROMBOEMBOLISM;DISEASE;
PA420;UGT1A1;GENE;PA445941;TUBERCULOSIS;DISEASE;
PA420;UGT1A1;GENE;PA445975;UNCONSCIOUSNESS;DISEASE;
PA420;UGT1A1;GENE;PA446051;VOMITING;DISEASE;
PA420;UGT1A1;GENE;PA446108;COLORECTAL NEOPLASMS;DISEASE;
PA420;UGT1A1;GENE;PA446171;LEUKEMIA, MYELOGENOUS, CHRONIC, BCR-ABL POSITIVE;DISEASE;
PA420;UGT1A1;GENE;PA446432;BETA-THALASSEMIA AND RELATED DISEASES;DISEASE;PD
PA420;UGT1A1;GENE;PA446459;MYOCARDIAL ISCHEMIA;DISEASE;
PA420;UGT1A1;GENE;PA446615;RHABDOMYOSARCOMA, ALVEOLAR;DISEASE;
PA420;UGT1A1;GENE;PA447216;SCHIZOPHRENIA;DISEASE;
PA420;UGT1A1;GENE;PA447230;HIV INFECTIONS;DISEASE;PD
PA37034;TSC1;GENE;PA131285571;ASPIRIN-INDUCED ASTHMA;DISEASE;PD
PA37034;TSC1;GENE;PA443450;ASTHMA;DISEASE;PD
PA37034;TSC1;GENE;PA445965;TUBEROUS SCLEROSIS;DISEASE;
PA162376896;ARMS2;GENE;PA134850558;MACULAR DEGENERATION;DISEASE;PD
PA24395;ABCC8;GENE;PA443886;DIABETES MELLITUS;DISEASE;PD
PA102;CDK4;GENE;PA445968;TURNER SYNDROME;DISEASE;
PA165478483;HYKK;GENE;PA445876;TOBACCO USE DISORDER;DISEASE;PD
PA31930;OPCML;GENE;PA447197;ATTENTION DEFICIT DISORDER WITH HYPERACTIVITY;DISEASE;PD
PA145008433;METTL21A;GENE;PA447278;DEPRESSION;DISEASE;PD
PA36067;SPG7;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA36067;SPG7;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;PD
PA29537;HSPG2;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA162391575;HOTAIR;GENE;PA444818;LUNG NEOPLASMS;DISEASE;PD
PA29832;IL4R;GENE;PA443450;ASTHMA;DISEASE;PD
PA29862;IMPDH1;GENE;PA133888799;ORGAN TRANSPLANTATION;DISEASE;PD
PA29862;IMPDH1;GENE;PA165817016;KIDNEY TRANSPLANTATION;DISEASE;PD
PA29862;IMPDH1;GENE;PA444773;LEUKOPENIA;DISEASE;PD
PA195;IL2;GENE;PA444822;SYSTEMIC LUPUS ERYTHEMATOSUS;DISEASE;PD
PA36551;TLR3;GENE;PA443450;ASTHMA;DISEASE;PD
PA85;CACNA1S;GENE;PA166163391;STATIN-RELATED MYOPATHY;DISEASE;
PA85;CACNA1S;GENE;PA444552;HYPERTENSION;DISEASE;
PA85;CACNA1S;GENE;PA444682;KIDNEY DISEASES;DISEASE;
PA85;CACNA1S;GENE;PA444801;LIVER DISEASES;DISEASE;
PA85;CACNA1S;GENE;PA444863;MALIGNANT HYPERTHERMIA;DISEASE;PD
PA85;CACNA1S;GENE;PA445549;RHABDOMYOLYSIS;DISEASE;
PA28983;GRIN3A;GENE;PA445876;TOBACCO USE DISORDER;DISEASE;
PA31133;MSH2;GENE;PA443512;URINARY BLADDER NEOPLASMS;DISEASE;
PA31133;MSH2;GENE;PA443761;COLORECTAL NEOPLASMS, HEREDITARY NONPOLYPOSIS;DISEASE;
PA31133;MSH2;GENE;PA445425;PROSTATIC NEOPLASMS;DISEASE;
PA162382539;CMPK1;GENE;PA443622;NON-SMALL CELL LUNG CARCINOMA;DISEASE;PD
PA162382539;CMPK1;GENE;PA444760;LEUKEMIA, MYELOID, ACUTE;DISEASE;
PA162382539;CMPK1;GENE;PA445062;NEOPLASMS;DISEASE;PD
PA162382539;CMPK1;GENE;PA445218;PANCREATIC NEOPLASMS;DISEASE;PD
PA28227;FOXF2;GENE;PA443297;AGRANULOCYTOSIS;DISEASE;PD
PA311;SLC6A3;GENE;PA443309;ALCOHOLISM;DISEASE;PD
PA311;SLC6A3;GENE;PA443842;DEATH;DISEASE;
PA311;SLC6A3;GENE;PA445254;PARKINSON DISEASE;DISEASE;PD
PA311;SLC6A3;GENE;PA445876;TOBACCO USE DISORDER;DISEASE;
PA311;SLC6A3;GENE;PA446878;COCAINE-RELATED DISORDERS;DISEASE;PD
PA311;SLC6A3;GENE;PA447216;SCHIZOPHRENIA;DISEASE;PD
PA29261;CFH;GENE;PA134850558;MACULAR DEGENERATION;DISEASE;PD
PA24346;PTGS1;GENE;PA165108401;ACUTE CORONARY SYNDROME;DISEASE;PD
PA24346;PTGS1;GENE;PA166129560;MAJOR ADVERSE CARDIAC EVENTS (MACE);DISEASE;PD
PA24346;PTGS1;GENE;PA443796;CORONARY ARTERY DISEASE;DISEASE;PD
PA24346;PTGS1;GENE;PA444282;OPEN-ANGLE GLAUCOMA;DISEASE;PD
PA24346;PTGS1;GENE;PA445019;MYOCARDIAL INFARCTION;DISEASE;PD
PA25435;BST1;GENE;PA444552;HYPERTENSION;DISEASE;PD
PA131;CYP3A5;GENE;PA133888799;ORGAN TRANSPLANTATION;DISEASE;
PA131;CYP3A5;GENE;PA134850491;TRANSPLANTATION;DISEASE;
