Gene_ID;Gene;Entity1_type;Chemical_ID;Chemical;Entity2_type;LADME
PA28065;FCGR3A;GENE;PA10004;ADALIMUMAB;CHEMICAL;PD
PA28065;FCGR3A;GENE;PA10040;CETUXIMAB;CHEMICAL;PD
PA28065;FCGR3A;GENE;PA164743704;ANTITHYMOCYTE GLOBULIN;CHEMICAL;
PA28065;FCGR3A;GENE;PA165292659;TOCILIZUMAB;CHEMICAL;PD
PA28065;FCGR3A;GENE;PA166235241;MARGETUXIMAB;CHEMICAL;
PA28065;FCGR3A;GENE;PA449515;ETANERCEPT;CHEMICAL;PD
PA28065;FCGR3A;GENE;PA451261;RITUXIMAB;CHEMICAL;PD
PA28065;FCGR3A;GENE;PA451743;TRASTUZUMAB;CHEMICAL;PD
PA28065;FCGR3A;GENE;PA452639;INFLIXIMAB;CHEMICAL;PD
PA125;CYP2C8;GENE;PA10235;ZOLEDRONATE;CHEMICAL;PD
PA125;CYP2C8;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA125;CYP2C8;GENE;PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;
PA125;CYP2C8;GENE;PA164712563;BISPHOSPHONATES;CHEMICAL;PD
PA125;CYP2C8;GENE;PA164712580;CALCINEURIN INHIBITORS;CHEMICAL;
PA125;CYP2C8;GENE;PA164748728;MYCOPHENOLIC ACID;CHEMICAL;
PA125;CYP2C8;GENE;PA165291492;PAZOPANIB;CHEMICAL;
PA125;CYP2C8;GENE;PA166163692;DICLOFENAC ACYL GLUCURONIDE;CHEMICAL;
PA125;CYP2C8;GENE;PA448404;AMODIAQUINE;CHEMICAL;PD
PA125;CYP2C8;GENE;PA448785;CARBAMAZEPINE;CHEMICAL;
PA125;CYP2C8;GENE;PA448803;CARBOPLATIN;CHEMICAL;PD
PA125;CYP2C8;GENE;PA448897;CERIVASTATIN;CHEMICAL;
PA125;CYP2C8;GENE;PA449053;CLOPIDOGREL;CHEMICAL;
PA125;CYP2C8;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA125;CYP2C8;GENE;PA449167;CYCLOSPORINE;CHEMICAL;
PA125;CYP2C8;GENE;PA449293;DICLOFENAC;CHEMICAL;
PA125;CYP2C8;GENE;PA449476;EPIRUBICIN;CHEMICAL;PD
PA125;CYP2C8;GENE;PA449748;GEMCITABINE;CHEMICAL;PD
PA125;CYP2C8;GENE;PA449957;IBUPROFEN;CHEMICAL;PD
PA125;CYP2C8;GENE;PA450546;MONTELUKAST;CHEMICAL;
PA125;CYP2C8;GENE;PA450566;MYCOPHENOLATE MOFETIL;CHEMICAL;PD
PA125;CYP2C8;GENE;PA450761;PACLITAXEL;CHEMICAL;PD
PA125;CYP2C8;GENE;PA450767;PAMIDRONATE;CHEMICAL;PD
PA125;CYP2C8;GENE;PA450970;PIOGLITAZONE;CHEMICAL;
PA125;CYP2C8;GENE;PA451234;REPAGLINIDE;CHEMICAL;PD
PA125;CYP2C8;GENE;PA451283;ROSIGLITAZONE;CHEMICAL;PD
PA125;CYP2C8;GENE;PA451363;SIMVASTATIN;CHEMICAL;
PA125;CYP2C8;GENE;PA451578;TACROLIMUS;CHEMICAL;PD
PA125;CYP2C8;GENE;PA7000;SORAFENIB;CHEMICAL;
PA134984780;CERKL;GENE;PA161199368;ILOPERIDONE;CHEMICAL;PD
PA330;SLC22A3;GENE;PA133822447;CATECHOLAMINES;CHEMICAL;
PA330;SLC22A3;GENE;PA450163;LAMIVUDINE;CHEMICAL;
PA330;SLC22A3;GENE;PA450395;METFORMIN;CHEMICAL;PD
PA30340;LGALS3;GENE;PA164712406;ANTIBIOTICS;CHEMICAL;PD
PA158;F3;GENE;PA451363;SIMVASTATIN;CHEMICAL;PD
PA37179;UGT1A4;GENE;PA10026;ARIPIPRAZOLE;CHEMICAL;
PA37179;UGT1A4;GENE;PA10066;DULOXETINE;CHEMICAL;
PA37179;UGT1A4;GENE;PA10074;ESCITALOPRAM;CHEMICAL;
PA37179;UGT1A4;GENE;PA164783479;DIVALPROEX SODIUM;CHEMICAL;
PA37179;UGT1A4;GENE;PA165110775;SN-38;CHEMICAL;
PA37179;UGT1A4;GENE;PA165958521;FEBUXOSTAT;CHEMICAL;PD
PA37179;UGT1A4;GENE;PA166104276;ABT-751;CHEMICAL;
PA37179;UGT1A4;GENE;PA166131338;TAMOXIFEN-N-GLUCURONIDE;CHEMICAL;
PA37179;UGT1A4;GENE;PA166213001;CLOZAPINE 5-N-GLUCURONIDE;CHEMICAL;
PA37179;UGT1A4;GENE;PA166264701;DESMETHYLCLOZAPINE GLUCURONIDE;CHEMICAL;
PA37179;UGT1A4;GENE;PA448320;ALLOPURINOL;CHEMICAL;PD
PA37179;UGT1A4;GENE;PA448385;AMITRIPTYLINE;CHEMICAL;
PA37179;UGT1A4;GENE;PA448432;ANASTROZOLE;CHEMICAL;
PA37179;UGT1A4;GENE;PA448687;BUPROPION;CHEMICAL;
PA37179;UGT1A4;GENE;PA448689;BUSPIRONE;CHEMICAL;
PA37179;UGT1A4;GENE;PA448785;CARBAMAZEPINE;CHEMICAL;
PA37179;UGT1A4;GENE;PA449015;CITALOPRAM;CHEMICAL;
PA37179;UGT1A4;GENE;PA449283;DIAZEPAM;CHEMICAL;
PA37179;UGT1A4;GENE;PA449673;FLUOXETINE;CHEMICAL;
PA37179;UGT1A4;GENE;PA450164;LAMOTRIGINE;CHEMICAL;
PA37179;UGT1A4;GENE;PA450428;METHOTREXATE;CHEMICAL;
PA37179;UGT1A4;GENE;PA450496;MIDAZOLAM;CHEMICAL;
PA37179;UGT1A4;GENE;PA450522;MIRTAZAPINE;CHEMICAL;
PA37179;UGT1A4;GENE;PA450530;MODAFINIL;CHEMICAL;
PA37179;UGT1A4;GENE;PA450657;NORTRIPTYLINE;CHEMICAL;
PA37179;UGT1A4;GENE;PA450688;OLANZAPINE;CHEMICAL;
PA37179;UGT1A4;GENE;PA450732;OXCARBAZEPINE;CHEMICAL;
PA37179;UGT1A4;GENE;PA450801;PAROXETINE;CHEMICAL;
PA37179;UGT1A4;GENE;PA450947;PHENYTOIN;CHEMICAL;
PA37179;UGT1A4;GENE;PA451201;QUETIAPINE;CHEMICAL;
PA37179;UGT1A4;GENE;PA451257;RISPERIDONE;CHEMICAL;PD
PA37179;UGT1A4;GENE;PA451333;SERTRALINE;CHEMICAL;
PA37179;UGT1A4;GENE;PA451581;TAMOXIFEN;CHEMICAL;
PA37179;UGT1A4;GENE;PA451627;TESTOSTERONE;CHEMICAL;
PA37179;UGT1A4;GENE;PA451744;TRAZODONE;CHEMICAL;
PA37179;UGT1A4;GENE;PA451846;VALPROIC ACID;CHEMICAL;
PA37179;UGT1A4;GENE;PA451866;VENLAFAXINE;CHEMICAL;
PA37179;UGT1A4;GENE;PA451899;VITAMIN D AND ANALOGUES;CHEMICAL;
PA37179;UGT1A4;GENE;PA451974;ZIPRASIDONE;CHEMICAL;
PA32834;OSGEP;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA32834;OSGEP;GENE;PA166122986;RADIOTHERAPY;CHEMICAL;PD
PA32834;OSGEP;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA353;TOP1;GENE;PA165110775;SN-38;CHEMICAL;
PA353;TOP1;GENE;PA450085;IRINOTECAN;CHEMICAL;PD
PA36290;SYT1;GENE;PA449072;COCAINE;CHEMICAL;PD
PA32897;PACSIN2;GENE;PA448515;AZATHIOPRINE;CHEMICAL;PD
PA32897;PACSIN2;GENE;PA450379;MERCAPTOPURINE;CHEMICAL;PD
PA32897;PACSIN2;GENE;PA450428;METHOTREXATE;CHEMICAL;PD
PA37;ADRA2C;GENE;PA151958426;NEBIVOLOL;CHEMICAL;
PA37;ADRA2C;GENE;PA164712535;BETA BLOCKING AGENTS;CHEMICAL;PD
PA37;ADRA2C;GENE;PA164743150;LABETALOL;CHEMICAL;
PA37;ADRA2C;GENE;PA165945764;BUCINDOLOL;CHEMICAL;PD
PA37;ADRA2C;GENE;PA448011;ACEBUTOLOL;CHEMICAL;
PA37;ADRA2C;GENE;PA448499;ATENOLOL;CHEMICAL;
PA37;ADRA2C;GENE;PA448611;BETAXOLOL;CHEMICAL;
PA37;ADRA2C;GENE;PA448641;BISOPROLOL;CHEMICAL;
PA37;ADRA2C;GENE;PA448665;BRIMONIDINE;CHEMICAL;
PA37;ADRA2C;GENE;PA448817;CARVEDILOL;CHEMICAL;
PA37;ADRA2C;GENE;PA449051;CLONIDINE;CHEMICAL;PD
PA37;ADRA2C;GENE;PA449396;DOPAMINE;CHEMICAL;
PA37;ADRA2C;GENE;PA449470;EPINEPHRINE;CHEMICAL;
PA37;ADRA2C;GENE;PA449500;ESMOLOL;CHEMICAL;
PA37;ADRA2C;GENE;PA450121;ISOPROTERENOL;CHEMICAL;
PA37;ADRA2C;GENE;PA450480;METOPROLOL;CHEMICAL;
PA37;ADRA2C;GENE;PA450573;NADOLOL;CHEMICAL;
PA37;ADRA2C;GENE;PA450649;NOREPINEPHRINE;CHEMICAL;
PA37;ADRA2C;GENE;PA450966;PINDOLOL;CHEMICAL;
PA37;ADRA2C;GENE;PA451145;PROPRANOLOL;CHEMICAL;
PA37;ADRA2C;GENE;PA451457;SOTALOL;CHEMICAL;
PA37;ADRA2C;GENE;PA451946;YOHIMBINE;CHEMICAL;
PA33310;PIK3CD;GENE;PA166313326;LENIOLISIB;CHEMICAL;
PA33310;PIK3CD;GENE;PA166328761;CAPIVASERTIB;CHEMICAL;
PA162380882;CADM2;GENE;PA448073;ETHANOL;CHEMICAL;PD
PA35568;CXCL10;GENE;PA164749390;PEGINTERFERON ALFA-2A;CHEMICAL;PD
PA35568;CXCL10;GENE;PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PD
PA25105;ATP2A1;GENE;PA448871;CELECOXIB;CHEMICAL;
PA134732019;ALG10;GENE;PA449748;GEMCITABINE;CHEMICAL;PD
PA28205;FOLH1;GENE;PA166278141;LUTETIUM (177LU) VIPIVOTIDE TETRAXETAN;CHEMICAL;
PA28205;FOLH1;GENE;PA450379;MERCAPTOPURINE;CHEMICAL;PD
PA28205;FOLH1;GENE;PA450428;METHOTREXATE;CHEMICAL;PD
PA27699;EIF3A;GENE;PA164713176;PLATINUM COMPOUNDS;CHEMICAL;PD
PA27699;EIF3A;GENE;PA448803;CARBOPLATIN;CHEMICAL;PD
PA27699;EIF3A;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA30474;LTA;GENE;PA448004;ABACAVIR;CHEMICAL;PD
PA30474;LTA;GENE;PA448785;CARBAMAZEPINE;CHEMICAL;PD
PA30474;LTA;GENE;PA449293;DICLOFENAC;CHEMICAL;PD
PA30474;LTA;GENE;PA449957;IBUPROFEN;CHEMICAL;PD
PA30474;LTA;GENE;PA449982;INDOMETHACIN;CHEMICAL;PD
PA30474;LTA;GENE;PA450150;KETOROLAC;CHEMICAL;PD
PA30474;LTA;GENE;PA450595;NAPROXEN;CHEMICAL;PD
PA36124;SRP19;GENE;PA449015;CITALOPRAM;CHEMICAL;PD
PA36124;SRP19;GENE;PA449673;FLUOXETINE;CHEMICAL;PD
PA36124;SRP19;GENE;PA450801;PAROXETINE;CHEMICAL;PD
PA36124;SRP19;GENE;PA451333;SERTRALINE;CHEMICAL;PD
PA34276;RBMS3;GENE;PA164712563;BISPHOSPHONATES;CHEMICAL;PD
PA24622;AGPAT2;GENE;PA166235301;METRELEPTIN;CHEMICAL;
PA142672105;CLCC1;GENE;PA452618;OPIOIDS;CHEMICAL;PD
PA29816;IL1RN;GENE;PA164713366;TUMOR NECROSIS FACTOR ALPHA (TNF-ALPHA) INHIBITORS;CHEMICAL;PD
PA29816;IL1RN;GENE;PA449841;HALOPERIDOL;CHEMICAL;
PA29816;IL1RN;GENE;PA449855;HEPARIN;CHEMICAL;
PA26012;CACNA2D2;GENE;PA448871;CELECOXIB;CHEMICAL;
PA26012;CACNA2D2;GENE;PA451232;REMIFENTANIL;CHEMICAL;
PA33752;PRKAG2;GENE;PA449899;HYDROCHLOROTHIAZIDE;CHEMICAL;PD
PA33752;PRKAG2;GENE;PA450395;METFORMIN;CHEMICAL;
PA25824;TSPEAR;GENE;PA448497;ASPIRIN;CHEMICAL;PD
PA25824;TSPEAR;GENE;PA449053;CLOPIDOGREL;CHEMICAL;PD
PA134920089;GALNT14;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA134920089;GALNT14;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA134920089;GALNT14;GENE;PA450526;MITOXANTRONE;CHEMICAL;PD
PA134920089;GALNT14;GENE;PA7000;SORAFENIB;CHEMICAL;PD
PA134906408;OTOS;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA134906523;CES1P1;GENE;PA448771;CAPECITABINE;CHEMICAL;PD
PA134906523;CES1P1;GENE;PA449053;CLOPIDOGREL;CHEMICAL;PD
PA337;STAT3;GENE;PA451999;INTERFERONS;CHEMICAL;PD
PA25234;BACH1;GENE;PA450112;ISONIAZID;CHEMICAL;PD
PA37069;TTR;GENE;PA166182756;INOTERSEN;CHEMICAL;
PA37069;TTR;GENE;PA166182884;PATISIRAN;CHEMICAL;
PA37069;TTR;GENE;PA166184562;TAFAMIDIS;CHEMICAL;
PA37069;TTR;GENE;PA166277621;VUTRISIRAN;CHEMICAL;
PA37069;TTR;GENE;PA166328821;EPLONTERSEN;CHEMICAL;
PA145;DPYD;GENE;PA128406956;FLUOROURACIL;CHEMICAL;PD
PA145;DPYD;GENE;PA166115442;TEGAFUR / GIMERACIL / OTERACIL;CHEMICAL;
PA145;DPYD;GENE;PA166182862;FOLFOX;CHEMICAL;
PA145;DPYD;GENE;PA166182864;XELOX;CHEMICAL;PD
PA145;DPYD;GENE;PA166183787;FLUOROURACIL / SALICYLIC ACID;CHEMICAL;
PA145;DPYD;GENE;PA448771;CAPECITABINE;CHEMICAL;PD
PA145;DPYD;GENE;PA449654;FLUCYTOSINE;CHEMICAL;
PA145;DPYD;GENE;PA450085;IRINOTECAN;CHEMICAL;
PA145;DPYD;GENE;PA450198;LEUCOVORIN;CHEMICAL;
PA145;DPYD;GENE;PA452620;TEGAFUR;CHEMICAL;PD
PA145;DPYD;GENE;PA452621;ANTINEOPLASTIC AGENTS;CHEMICAL;PD
PA31748;NR1D1;GENE;PA450243;LITHIUM;CHEMICAL;PD
PA58;ABCC6;GENE;PA449383;DOCETAXEL;CHEMICAL;PD
PA58;ABCC6;GENE;PA451644;THALIDOMIDE;CHEMICAL;PD
PA28601;GC;GENE;PA164760843;DEFERASIROX;CHEMICAL;PD
PA29801;IL17RA;GENE;PA164713366;TUMOR NECROSIS FACTOR ALPHA (TNF-ALPHA) INHIBITORS;CHEMICAL;PD
PA24800;ANK3;GENE;PA448771;CAPECITABINE;CHEMICAL;
PA30121;KIR2DS4;GENE;PA450428;METHOTREXATE;CHEMICAL;
PA26170;CCR5;GENE;PA164768835;MARAVIROC;CHEMICAL;
PA26170;CCR5;GENE;PA449760;GLATIRAMER ACETATE;CHEMICAL;
PA27004;CTH;GENE;PA448691;BUSULFAN;CHEMICAL;PD
PA27004;CTH;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA28469;G6PD;GENE;PA10176;RASBURICASE;CHEMICAL;PD
PA28469;G6PD;GENE;PA10715;SULFAMETHOXAZOLE / TRIMETHOPRIM;CHEMICAL;PD
PA28469;G6PD;GENE;PA10892;GLICLAZIDE;CHEMICAL;
PA28469;G6PD;GENE;PA135057240;BUPIVACAINE;CHEMICAL;
PA28469;G6PD;GENE;PA164712515;ASCORBIC ACID (VITAMIN C), COMBINATIONS;CHEMICAL;
PA28469;G6PD;GENE;PA164712516;ASCORBIC ACID (VITAMIN C), PLAIN;CHEMICAL;
PA28469;G6PD;GENE;PA164713229;QUINOLONE ANTIBACTERIALS;CHEMICAL;
PA28469;G6PD;GENE;PA164713397;VITAMIN B-COMPLEX WITH VITAMIN C;CHEMICAL;
PA28469;G6PD;GENE;PA164713404;VITAMIN K AND ANALOGUES;CHEMICAL;
PA28469;G6PD;GENE;PA164745551;QUINACRINE;CHEMICAL;
PA28469;G6PD;GENE;PA164746384;NALIDIXIC ACID;CHEMICAL;
PA28469;G6PD;GENE;PA164746760;FURAZOLIDONE;CHEMICAL;
PA28469;G6PD;GENE;PA164746899;PHENAZOPYRIDINE;CHEMICAL;PD
PA28469;G6PD;GENE;PA164747038;SULFAMETOPYRAZINE;CHEMICAL;PD
PA28469;G6PD;GENE;PA164748741;MEPIVACAINE;CHEMICAL;
PA28469;G6PD;GENE;PA164748964;SULFISOXAZOLE;CHEMICAL;
PA28469;G6PD;GENE;PA164754877;NITROFURAZONE;CHEMICAL;
PA28469;G6PD;GENE;PA164774902;TOLAZAMIDE;CHEMICAL;
PA28469;G6PD;GENE;PA164777036;HYDROXYCHLOROQUINE;CHEMICAL;
PA28469;G6PD;GENE;PA165111697;ARTESUNATE;CHEMICAL;PD
PA28469;G6PD;GENE;PA165857067;CHLORPROGUANIL;CHEMICAL;PD
PA28469;G6PD;GENE;PA165858618;3-AMINOPYRIDINE-2-CARBOXALDEHYDE THIOSEMICARBAZONE;CHEMICAL;
PA28469;G6PD;GENE;PA165958406;DIMERCAPROL;CHEMICAL;PD
PA28469;G6PD;GENE;PA165963961;PEGLOTICASE;CHEMICAL;PD
PA28469;G6PD;GENE;PA166114911;DABRAFENIB;CHEMICAL;
PA28469;G6PD;GENE;PA166114925;MAFENIDE;CHEMICAL;
PA28469;G6PD;GENE;PA166115361;SODIUM NITRITE;CHEMICAL;
PA28469;G6PD;GENE;PA166115364;TRAMETINIB;CHEMICAL;
PA28469;G6PD;GENE;PA166115579;PAMAQUINE;CHEMICAL;
PA28469;G6PD;GENE;PA166115580;TAFENOQUINE;CHEMICAL;
PA28469;G6PD;GENE;PA166115581;SITAMAQUINE;CHEMICAL;
PA28469;G6PD;GENE;PA166163260;MOVIPREP;CHEMICAL;
PA28469;G6PD;GENE;PA166163262;SODIUM ASCORBATE;CHEMICAL;
PA28469;G6PD;GENE;PA166176008;ERYTHROMYCIN ETHYLSUCCINATE / SULFISOXAZOLE ACETYL;CHEMICAL;
PA28469;G6PD;GENE;PA166176018;LIDOCAINE / PRILOCAINE;CHEMICAL;
PA28469;G6PD;GENE;PA166182735;LIDOCAINE AND TETRACAINE;CHEMICAL;
PA28469;G6PD;GENE;PA166182783;ARTICAINE / EPINEPHRINE;CHEMICAL;
PA28469;G6PD;GENE;PA166182885;OXYMETAZOLINE AND TETRACAINE;CHEMICAL;
PA28469;G6PD;GENE;PA166183785;AMLODIPINE / ATORVASTATIN / PERINDOPRIL ARGININE;CHEMICAL;
PA28469;G6PD;GENE;PA166183788;METABUTETHAMINE;CHEMICAL;
PA28469;G6PD;GENE;PA166184057;BISOPROLOL FUMARATE / PERINDOPRIL ARGININE;CHEMICAL;
PA28469;G6PD;GENE;PA166184059;CARBASALATE CALCIUM;CHEMICAL;
PA28469;G6PD;GENE;PA166184061;ACETAMINOPHEN / CODEINE;CHEMICAL;
PA28469;G6PD;GENE;PA166184081;NICORANDIL;CHEMICAL;
PA28469;G6PD;GENE;PA166184496;ACETAMINOPHEN / TRAMADOL;CHEMICAL;
PA28469;G6PD;GENE;PA166184497;PARACETAMOL, COMBINATIONS EXCL. PSYCHOLEPTICS (VICKS MEDINAIT SIRUP);CHEMICAL;
PA28469;G6PD;GENE;PA166268821;TOLUIDINE BLUE;CHEMICAL;
PA28469;G6PD;GENE;PA166279461;SODIUM NITRATE;CHEMICAL;
PA28469;G6PD;GENE;PA448015;ACETAMINOPHEN;CHEMICAL;
PA28469;G6PD;GENE;PA448382;AMINOSALICYLIC ACID;CHEMICAL;
PA28469;G6PD;GENE;PA448404;AMODIAQUINE;CHEMICAL;PD
PA28469;G6PD;GENE;PA448497;ASPIRIN;CHEMICAL;PD
PA28469;G6PD;GENE;PA448810;CARMUSTINE;CHEMICAL;
PA28469;G6PD;GENE;PA448866;CEFTRIAXONE;CHEMICAL;
PA28469;G6PD;GENE;PA448927;CHLORAMPHENICOL;CHEMICAL;PD
PA28469;G6PD;GENE;PA448946;CHLOROPROCAINE;CHEMICAL;
PA28469;G6PD;GENE;PA448948;CHLOROQUINE;CHEMICAL;PD
PA28469;G6PD;GENE;PA448966;CHLORPROPAMIDE;CHEMICAL;
PA28469;G6PD;GENE;PA449009;CIPROFLOXACIN;CHEMICAL;PD
PA28469;G6PD;GENE;PA449211;DAPSONE;CHEMICAL;PD
PA28469;G6PD;GENE;PA449212;DAUNORUBICIN;CHEMICAL;
PA28469;G6PD;GENE;PA449412;DOXORUBICIN;CHEMICAL;
PA28469;G6PD;GENE;PA449685;FLUTAMIDE;CHEMICAL;
PA28469;G6PD;GENE;PA449761;GLIMEPIRIDE;CHEMICAL;
PA28469;G6PD;GENE;PA449762;GLIPIZIDE;CHEMICAL;
PA28469;G6PD;GENE;PA449782;GLYBURIDE;CHEMICAL;PD
PA28469;G6PD;GENE;PA450348;MEFLOQUINE;CHEMICAL;PD
PA28469;G6PD;GENE;PA450353;MELOXICAM;CHEMICAL;
PA28469;G6PD;GENE;PA450384;MESALAZINE;CHEMICAL;
PA28469;G6PD;GENE;PA450457;METHYLENE BLUE;CHEMICAL;PD
PA28469;G6PD;GENE;PA450475;METOCLOPRAMIDE;CHEMICAL;
PA28469;G6PD;GENE;PA450555;MOXIFLOXACIN;CHEMICAL;
PA28469;G6PD;GENE;PA450640;NITROFURANTOIN;CHEMICAL;PD
PA28469;G6PD;GENE;PA450644;NITROGLYCERIN;CHEMICAL;
PA28469;G6PD;GENE;PA450654;NORFLOXACIN;CHEMICAL;
PA28469;G6PD;GENE;PA450684;OFLOXACIN;CHEMICAL;
PA28469;G6PD;GENE;PA450877;PERINDOPRIL;CHEMICAL;
PA28469;G6PD;GENE;PA450970;PIOGLITAZONE;CHEMICAL;
PA28469;G6PD;GENE;PA451101;PRILOCAINE;CHEMICAL;
PA28469;G6PD;GENE;PA451103;PRIMAQUINE;CHEMICAL;PD
PA28469;G6PD;GENE;PA451106;PROBENECID;CHEMICAL;
PA28469;G6PD;GENE;PA451193;PYRIMETHAMINE;CHEMICAL;PD
PA28469;G6PD;GENE;PA451213;QUININE;CHEMICAL;
PA28469;G6PD;GENE;PA451271;ROPIVACAINE;CHEMICAL;
PA28469;G6PD;GENE;PA451521;SUCCIMER;CHEMICAL;
PA28469;G6PD;GENE;PA451536;SULFACETAMIDE;CHEMICAL;
PA28469;G6PD;GENE;PA451539;SULFADIAZINE;CHEMICAL;
PA28469;G6PD;GENE;PA451540;SULFADOXINE;CHEMICAL;PD
PA28469;G6PD;GENE;PA451542;SULFAMETHAZINE;CHEMICAL;
PA28469;G6PD;GENE;PA451544;SULFAMETHOXAZOLE;CHEMICAL;PD
PA28469;G6PD;GENE;PA451545;SULFANILAMIDE;CHEMICAL;
PA28469;G6PD;GENE;PA451547;SULFASALAZINE;CHEMICAL;PD
PA28469;G6PD;GENE;PA451718;TOLBUTAMIDE;CHEMICAL;
PA28469;G6PD;GENE;PA451898;VITAMIN C;CHEMICAL;
PA28469;G6PD;GENE;PA452200;ANTITHROMBOTIC AGENTS;CHEMICAL;
PA28211;FOLR3;GENE;PA10810;PEMETREXED;CHEMICAL;PD
PA36349;TBL1X;GENE;PA450221;LEVOTHYROXINE;CHEMICAL;
PA25384;BMP7;GENE;PA164760860;PEGASPARGASE;CHEMICAL;PD
PA25384;BMP7;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA25384;BMP7;GENE;PA449177;CYTARABINE;CHEMICAL;PD
PA25384;BMP7;GENE;PA449212;DAUNORUBICIN;CHEMICAL;PD
PA25384;BMP7;GENE;PA449247;DEXAMETHASONE;CHEMICAL;PD
PA25384;BMP7;GENE;PA449412;DOXORUBICIN;CHEMICAL;PD
PA25384;BMP7;GENE;PA450428;METHOTREXATE;CHEMICAL;PD
PA25384;BMP7;GENE;PA451100;PREDNISONE;CHEMICAL;PD
PA25384;BMP7;GENE;PA451663;THIOGUANINE;CHEMICAL;PD
PA25384;BMP7;GENE;PA451879;VINCRISTINE;CHEMICAL;PD
PA142672422;ERICH3;GENE;PA10074;ESCITALOPRAM;CHEMICAL;PD
PA142672422;ERICH3;GENE;PA449015;CITALOPRAM;CHEMICAL;PD
PA142672422;ERICH3;GENE;PA452229;ANTIDEPRESSANTS;CHEMICAL;PD
PA162375534;ACSS3;GENE;PA452229;ANTIDEPRESSANTS;CHEMICAL;
PA28127;FGFR1;GENE;PA164924492;BRIVANIB;CHEMICAL;
PA28127;FGFR1;GENE;PA166248041;PEMIGATINIB;CHEMICAL;
PA28127;FGFR1;GENE;PA7000;SORAFENIB;CHEMICAL;
PA25724;DOK5;GENE;PA164760860;PEGASPARGASE;CHEMICAL;PD
PA25724;DOK5;GENE;PA449165;CYCLOPHOSPHAMIDE;CHEMICAL;PD
PA25724;DOK5;GENE;PA449177;CYTARABINE;CHEMICAL;PD
PA25724;DOK5;GENE;PA449212;DAUNORUBICIN;CHEMICAL;PD
PA25724;DOK5;GENE;PA449247;DEXAMETHASONE;CHEMICAL;PD
PA25724;DOK5;GENE;PA449412;DOXORUBICIN;CHEMICAL;PD
PA25724;DOK5;GENE;PA450428;METHOTREXATE;CHEMICAL;PD
PA25724;DOK5;GENE;PA451100;PREDNISONE;CHEMICAL;PD
PA25724;DOK5;GENE;PA451663;THIOGUANINE;CHEMICAL;PD
PA25724;DOK5;GENE;PA451879;VINCRISTINE;CHEMICAL;PD
PA35817;SLC16A5;GENE;PA449014;CISPLATIN;CHEMICAL;PD
PA30432;LPA;GENE;PA133950441;HMG COA REDUCTASE INHIBITORS;CHEMICAL;PD
PA30432;LPA;GENE;PA134308647;ROSUVASTATIN;CHEMICAL;PD
PA34177;RAD51C;GENE;PA166182740;TALAZOPARIB;CHEMICAL;
PA24571;ADH1B;GENE;PA166186245;ACETALDEHYDE;CHEMICAL;
PA24571;ADH1B;GENE;PA448004;ABACAVIR;CHEMICAL;
PA24571;ADH1B;GENE;PA448073;ETHANOL;CHEMICAL;PD
PA24571;ADH1B;GENE;PA450588;NALTREXONE;CHEMICAL;PD
PA35543;CCL11;GENE;PA450401;METHADONE;CHEMICAL;PD
PA33812;PROX1;GENE;PA448499;ATENOLOL;CHEMICAL;PD
PA29116;H2AFX;GENE;PA450401;METHADONE;CHEMICAL;
PA24680;AKR1C4;GENE;PA449212;DAUNORUBICIN;CHEMICAL;
PA24680;AKR1C4;GENE;PA449563;EXEMESTANE;CHEMICAL;
PA24680;AKR1C4;GENE;PA450588;NALTREXONE;CHEMICAL;
PA32911;PAH;GENE;PA166184060;CARBOCISTEINE;CHEMICAL;
PA32911;PAH;GENE;PA450931;L-PHENYLALANINE;CHEMICAL;
PA30591;MAP2K6;GENE;PA7000;SORAFENIB;CHEMICAL;PD
PA29579;IAPP;GENE;PA164754992;ROCURONIUM;CHEMICAL;PD
PA35057;HLA-C;GENE;PA10715;SULFAMETHOXAZOLE / TRIMETHOPRIM;CHEMICAL;PD
PA35057;HLA-C;GENE;PA152241907;LAPATINIB;CHEMICAL;
PA35057;HLA-C;GENE;PA164712708;DRUGS FOR TREATMENT OF TUBERCULOSIS;CHEMICAL;
PA35057;HLA-C;GENE;PA164713242;RUBELLA VACCINES;CHEMICAL;
PA35057;HLA-C;GENE;PA164713366;TUMOR NECROSIS FACTOR ALPHA (TNF-ALPHA) INHIBITORS;CHEMICAL;PD
PA35057;HLA-C;GENE;PA164742987;CLAVULANATE;CHEMICAL;
PA35057;HLA-C;GENE;PA164781042;FLUCLOXACILLIN;CHEMICAL;
PA35057;HLA-C;GENE;PA164784024;PEGINTERFERON ALFA-2B;CHEMICAL;PD
