Chemical_ID;Chemical;Entity1_type;Gene_ID;Gene;Entity2_type;LADME
PA451899;VITAMIN D AND ANALOGUES;CHEMICAL;PA37179;UGT1A4;GENE;
PA451899;VITAMIN D AND ANALOGUES;CHEMICAL;PA37301;VDR;GENE;
PA166122590;SIMEPREVIR;CHEMICAL;PA134952671;IFNL3;GENE;PD
PA166122590;SIMEPREVIR;CHEMICAL;PA166049147;IFNL4;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA116;ABCC2;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA121;CYP2A6;GENE;
PA128406956;FLUOROURACIL;CHEMICAL;PA124;CYP2C19;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA125;CYP2C8;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA134865839;SLCO1B1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA134911502;SLC22A16;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA134920089;GALNT14;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA134944221;PERP;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA134952132;GNL3;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA134956204;C18ORF56;GENE;
PA128406956;FLUOROURACIL;CHEMICAL;PA144596411;MEGF11;GENE;
PA128406956;FLUOROURACIL;CHEMICAL;PA145;DPYD;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA146;DPYS;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA155;ERCC1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA162393424;KLC1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA162398721;PARD3B;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA162405909;TMEM167A;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA162407502;TYMP;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA164722621;MIR27A;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA164726680;TP53AIP1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA182;GSTM1;GENE;
PA128406956;FLUOROURACIL;CHEMICAL;PA201059;APEX1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA202;INSR;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA203;IRS1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA24393;ABCC11;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA24408;ABCG1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA245;MTHFR;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA24697;ALDH3A1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA252;NOS1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA254;NOS3;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA26121;CBR1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA26122;CBR3;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA26161;CCNK;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA26474;CHN2;GENE;
PA128406956;FLUOROURACIL;CHEMICAL;PA267;ABCB1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA27091;CYP19A1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA27094;CYP1B1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA27360;DLG5;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA27848;ERCC2;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA27923;EXO1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA28130;FGFR4;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA28237;FOXO1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA28894;LGR5;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA29028;GSTP1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA29340;HMMR;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA29705;IGFBP3;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA31328;MUTYH;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA31744;NQO1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA31799;NT5C1A;GENE;
PA128406956;FLUOROURACIL;CHEMICAL;PA327;SLC19A1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA32834;OSGEP;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA33290;PIGB;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA33313;PIK3R2;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA33529;PON1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA33557;PPARD;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA33676;PPP2R5D;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA33942;PTEN;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA34299;RBX1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA34337;REV3L;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA34376;RGS5;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA35083;HLA-G;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA354;TOP2A;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA356;TPMT;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA35640;SELE;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA35753;SHMT1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA359;TYMS;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA363;UMPS;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA36679;TP53;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA369;XRCC1;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA37088;TWIST1;GENE;
PA128406956;FLUOROURACIL;CHEMICAL;PA37302;VEGFA;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA37422;XRCC3;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA37423;XRCC4;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA38104;WNT5B;GENE;
PA128406956;FLUOROURACIL;CHEMICAL;PA390;ABCG2;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA395;ABCC5;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA397;ABCC4;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA61;ATM;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA7360;EGFR;GENE;PD
PA128406956;FLUOROURACIL;CHEMICAL;PA75;CCND1;GENE;PD
PA449001;CIMETIDINE;CHEMICAL;PA124;CYP2C19;GENE;
PA449001;CIMETIDINE;CHEMICAL;PA267;ABCB1;GENE;
PA165948052;ROFLUMILAST;CHEMICAL;PA109;CFTR;GENE;
PA450528;MIVACURIUM;CHEMICAL;PA25294;BCHE;GENE;
PA449969;IMIPRAMINE;CHEMICAL;PA124;CYP2C19;GENE;
PA449969;IMIPRAMINE;CHEMICAL;PA128;CYP2D6;GENE;PD
PA449969;IMIPRAMINE;CHEMICAL;PA130;CYP3A4;GENE;
PA449969;IMIPRAMINE;CHEMICAL;PA27093;CYP1A2;GENE;
PA166180939;PHENAZEPAM;CHEMICAL;PA124;CYP2C19;GENE;PD
PA164924493;AXITINIB;CHEMICAL;PA124;CYP2C19;GENE;
PA164924493;AXITINIB;CHEMICAL;PA131;CYP3A5;GENE;
PA164924493;AXITINIB;CHEMICAL;PA28180;FLT1;GENE;
PA164924493;AXITINIB;CHEMICAL;PA29283;HIF1A;GENE;PD
PA164924493;AXITINIB;CHEMICAL;PA30086;KDR;GENE;
PA164924493;AXITINIB;CHEMICAL;PA420;UGT1A1;GENE;
PA166163432;ETEPLIRSEN;CHEMICAL;PA27378;DMD;GENE;
PA166318362;DESOXYCORTONE;CHEMICAL;PA124;CYP2C19;GENE;
PA451250;RIFAMPIN;CHEMICAL;PA123;CYP2B6;GENE;PD
PA451250;RIFAMPIN;CHEMICAL;PA124;CYP2C19;GENE;PD
PA451250;RIFAMPIN;CHEMICAL;PA126;CYP2C9;GENE;PD
PA451250;RIFAMPIN;CHEMICAL;PA130;CYP3A4;GENE;
PA451250;RIFAMPIN;CHEMICAL;PA131;CYP3A5;GENE;
PA451250;RIFAMPIN;CHEMICAL;PA134865839;SLCO1B1;GENE;PD
PA451250;RIFAMPIN;CHEMICAL;PA142672636;AGBL4;GENE;PD
PA451250;RIFAMPIN;CHEMICAL;PA162382977;CUX2;GENE;PD
PA451250;RIFAMPIN;CHEMICAL;PA162387677;RIPOR2;GENE;PD
PA451250;RIFAMPIN;CHEMICAL;PA164724093;NOS2;GENE;PD
PA451250;RIFAMPIN;CHEMICAL;PA18;NAT2;GENE;PD
PA451250;RIFAMPIN;CHEMICAL;PA182;GSTM1;GENE;PD
PA451250;RIFAMPIN;CHEMICAL;PA183;GSTT1;GENE;PD
PA451250;RIFAMPIN;CHEMICAL;PA24363;AADAC;GENE;
PA451250;RIFAMPIN;CHEMICAL;PA267;ABCB1;GENE;
PA451250;RIFAMPIN;CHEMICAL;PA29028;GSTP1;GENE;PD
PA451250;RIFAMPIN;CHEMICAL;PA378;NR1I2;GENE;
PA451250;RIFAMPIN;CHEMICAL;PA435;TNF;GENE;PD
PA164743265;METHYSERGIDE;CHEMICAL;PA29549;HTR1B;GENE;
PA451089;PRAVASTATIN;CHEMICAL;PA108;CETP;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA116;ABCC2;GENE;
PA451089;PRAVASTATIN;CHEMICAL;PA130;CYP3A4;GENE;
PA451089;PRAVASTATIN;CHEMICAL;PA131;CYP3A5;GENE;
PA451089;PRAVASTATIN;CHEMICAL;PA134865095;RHOA;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA134865839;SLCO1B1;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA134920075;KIF6;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA139;ACE;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA164742099;MTTP;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA189;HMGCR;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA227;LDLR;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA230;LIPC;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA232;LPL;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA24373;ABCA1;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA245;MTHFR;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA24536;ADAMTS1;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA267;ABCB1;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA29556;HTR3B;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA29561;HTR7;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA29808;IL1B;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA30886;MMP3;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA31699;NPC1L1;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA35072;HLA-DRB1;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA35844;SLCO1B3;GENE;
PA451089;PRAVASTATIN;CHEMICAL;PA36552;TLR4;GENE;PD
PA451089;PRAVASTATIN;CHEMICAL;PA390;ABCG2;GENE;
PA451089;PRAVASTATIN;CHEMICAL;PA55;APOE;GENE;PD
PA166163416;SOFOSBUVIR / VELPATASVIR;CHEMICAL;PA134952671;IFNL3;GENE;
PA451406;NITROPRUSSIDE;CHEMICAL;PA139;ACE;GENE;PD
PA449812;GREPAFLOXACIN;CHEMICAL;PA212;KCNH2;GENE;
PA166184495;EZETIMIBE / SIMVASTATIN;CHEMICAL;PA134865839;SLCO1B1;GENE;
PA451241;RIBAVIRIN;CHEMICAL;PA134952671;IFNL3;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA134986407;CYP2R1;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA152208656;FTO;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA154;SLC29A1;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA166049147;IFNL4;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA198;IL6;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA227;LDLR;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA25302;BCL2;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA27099;CYP27B1;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA29802;IL18;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA29973;ITPA;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA30812;MICB;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA312;SLC6A4;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA31879;OASL;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA35055;HLA-A;GENE;
PA451241;RIBAVIRIN;CHEMICAL;PA35056;HLA-B;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA35057;HLA-C;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA37301;VDR;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA386;SLC28A2;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA7360;EGFR;GENE;PD
PA451241;RIBAVIRIN;CHEMICAL;PA97;SCARB1;GENE;PD
PA451605;TELMISARTAN;CHEMICAL;PA176;GNB3;GENE;PD
PA451605;TELMISARTAN;CHEMICAL;PA35844;SLCO1B3;GENE;
PA451605;TELMISARTAN;CHEMICAL;PA37178;UGT1A3;GENE;
PA451605;TELMISARTAN;CHEMICAL;PA390;ABCG2;GENE;
PA164712445;ANTIHYPERTENSIVES;CHEMICAL;PA164718067;CLNK;GENE;PD
PA164712445;ANTIHYPERTENSIVES;CHEMICAL;PA180;GRK5;GENE;PD
PA164712445;ANTIHYPERTENSIVES;CHEMICAL;PA25107;ATP2B1;GENE;PD
PA164712445;ANTIHYPERTENSIVES;CHEMICAL;PA254;NOS3;GENE;PD
PA164712445;ANTIHYPERTENSIVES;CHEMICAL;PA34013;PTPRD;GENE;PD
PA166184081;NICORANDIL;CHEMICAL;PA28469;G6PD;GENE;
PA448641;BISOPROLOL;CHEMICAL;PA128;CYP2D6;GENE;
PA448641;BISOPROLOL;CHEMICAL;PA134936640;ACY3;GENE;PD
PA448641;BISOPROLOL;CHEMICAL;PA180;GRK5;GENE;
PA448641;BISOPROLOL;CHEMICAL;PA28941;GRK4;GENE;
PA448641;BISOPROLOL;CHEMICAL;PA37;ADRA2C;GENE;
PA448641;BISOPROLOL;CHEMICAL;PA38;ADRB1;GENE;
PA166318261;11ALPHA-HYDROXYTESTOSTERONE;CHEMICAL;PA124;CYP2C19;GENE;
PA451976;ZOLPIDEM;CHEMICAL;PA130;CYP3A4;GENE;
PA451976;ZOLPIDEM;CHEMICAL;PA131;CYP3A5;GENE;
PA450576;NAFCILLIN;CHEMICAL;PA378;NR1I2;GENE;
PA165958441;TRASTUZUMAB EMTANSINE;CHEMICAL;PA27844;ERBB2;GENE;
PA165958362;SAXAGLIPTIN;CHEMICAL;PA130;CYP3A4;GENE;
PA449563;EXEMESTANE;CHEMICAL;PA130;CYP3A4;GENE;
PA449563;EXEMESTANE;CHEMICAL;PA156;ESR1;GENE;PD
PA449563;EXEMESTANE;CHEMICAL;PA24679;AKR1C3;GENE;
PA449563;EXEMESTANE;CHEMICAL;PA24680;AKR1C4;GENE;
PA449563;EXEMESTANE;CHEMICAL;PA266;PGR;GENE;
PA449563;EXEMESTANE;CHEMICAL;PA27091;CYP19A1;GENE;PD
PA449563;EXEMESTANE;CHEMICAL;PA27886;ESR2;GENE;
PA449563;EXEMESTANE;CHEMICAL;PA30612;MAP4K4;GENE;PD
PA449563;EXEMESTANE;CHEMICAL;PA37189;UGT2B17;GENE;
PA449563;EXEMESTANE;CHEMICAL;PA38100;TUBB1;GENE;
PA166235241;MARGETUXIMAB;CHEMICAL;PA27844;ERBB2;GENE;
PA166235241;MARGETUXIMAB;CHEMICAL;PA28063;FCGR2A;GENE;
PA166235241;MARGETUXIMAB;CHEMICAL;PA28064;FCGR2B;GENE;
PA166235241;MARGETUXIMAB;CHEMICAL;PA28065;FCGR3A;GENE;
PA449167;CYCLOSPORINE;CHEMICAL;PA125;CYP2C8;GENE;
PA449167;CYCLOSPORINE;CHEMICAL;PA130;CYP3A4;GENE;PD
PA449167;CYCLOSPORINE;CHEMICAL;PA131;CYP3A5;GENE;PD
PA449167;CYCLOSPORINE;CHEMICAL;PA142672073;CRTC2;GENE;PD
PA449167;CYCLOSPORINE;CHEMICAL;PA26035;CALM1;GENE;PD
PA449167;CYCLOSPORINE;CHEMICAL;PA267;ABCB1;GENE;PD
PA449167;CYCLOSPORINE;CHEMICAL;PA27006;CTLA4;GENE;PD
PA449167;CYCLOSPORINE;CHEMICAL;PA29778;IL10;GENE;PD
PA449167;CYCLOSPORINE;CHEMICAL;PA29863;IMPDH2;GENE;PD
PA449167;CYCLOSPORINE;CHEMICAL;PA33532;POR;GENE;
PA449167;CYCLOSPORINE;CHEMICAL;PA356;TPMT;GENE;
PA449167;CYCLOSPORINE;CHEMICAL;PA36394;TCF7L2;GENE;PD
PA449167;CYCLOSPORINE;CHEMICAL;PA37183;UGT1A8;GENE;PD
PA449167;CYCLOSPORINE;CHEMICAL;PA378;NR1I2;GENE;
PA449167;CYCLOSPORINE;CHEMICAL;PA390;ABCG2;GENE;
PA449167;CYCLOSPORINE;CHEMICAL;PA435;TNF;GENE;PD
PA164784002;SERTINDOLE;CHEMICAL;PA128;CYP2D6;GENE;
PA164784002;SERTINDOLE;CHEMICAL;PA130;CYP3A4;GENE;
PA164784002;SERTINDOLE;CHEMICAL;PA212;KCNH2;GENE;
PA449716;FRUCTOSE;CHEMICAL;PA30095;KHK;GENE;
PA164771236;PEGAPTANIB;CHEMICAL;PA37302;VEGFA;GENE;PD
PA451666;THIORIDAZINE;CHEMICAL;PA128;CYP2D6;GENE;
PA451666;THIORIDAZINE;CHEMICAL;PA212;KCNH2;GENE;
PA451666;THIORIDAZINE;CHEMICAL;PA27112;CYP2J2;GENE;
PA166160048;LACOSAMIDE;CHEMICAL;PA124;CYP2C19;GENE;
PA166115366;VELAGLUCERASE ALFA;CHEMICAL;PA28591;GBA;GENE;
PA10227;VALGANCICLOVIR;CHEMICAL;PA267;ABCB1;GENE;PD
PA10227;VALGANCICLOVIR;CHEMICAL;PA397;ABCC4;GENE;PD
PA451978;ZONISAMIDE;CHEMICAL;PA130;CYP3A4;GENE;
PA451978;ZONISAMIDE;CHEMICAL;PA25987;CA12;GENE;
PA451978;ZONISAMIDE;CHEMICAL;PA35055;HLA-A;GENE;PD
PA452616;DEBRISOQUINE;CHEMICAL;PA128;CYP2D6;GENE;
PA450433;METHOXSALEN;CHEMICAL;PA121;CYP2A6;GENE;
PA164712509;ARSENIC COMPOUNDS;CHEMICAL;PA134865839;SLCO1B1;GENE;
PA451193;PYRIMETHAMINE;CHEMICAL;PA28469;G6PD;GENE;PD
PA451193;PYRIMETHAMINE;CHEMICAL;PA29028;GSTP1;GENE;
PA451193;PYRIMETHAMINE;CHEMICAL;PA29777;IKBKG;GENE;PD
PA165948903;BRENTUXIMAB VEDOTIN;CHEMICAL;PA24719;ALK;GENE;
PA165948903;BRENTUXIMAB VEDOTIN;CHEMICAL;PA36616;TNFRSF8;GENE;
PA449685;FLUTAMIDE;CHEMICAL;PA130;CYP3A4;GENE;
PA449685;FLUTAMIDE;CHEMICAL;PA28469;G6PD;GENE;
PA449685;FLUTAMIDE;CHEMICAL;PA378;NR1I2;GENE;
PA450354;MELPHALAN;CHEMICAL;PA267;ABCB1;GENE;
PA450354;MELPHALAN;CHEMICAL;PA27006;CTLA4;GENE;PD
PA450354;MELPHALAN;CHEMICAL;PA35923;SLC7A5;GENE;PD
PA166115521;TRICHLOROETHYLENE;CHEMICAL;PA35056;HLA-B;GENE;PD
PA451457;SOTALOL;CHEMICAL;PA128;CYP2D6;GENE;
PA451457;SOTALOL;CHEMICAL;PA180;GRK5;GENE;
PA451457;SOTALOL;CHEMICAL;PA211;KCNE1;GENE;PD
PA451457;SOTALOL;CHEMICAL;PA28941;GRK4;GENE;
PA451457;SOTALOL;CHEMICAL;PA37;ADRA2C;GENE;
PA451457;SOTALOL;CHEMICAL;PA38;ADRB1;GENE;
PA451457;SOTALOL;CHEMICAL;PA39;ADRB2;GENE;
PA166131610;NIRAPARIB;CHEMICAL;PA25411;BRCA1;GENE;
PA166131610;NIRAPARIB;CHEMICAL;PA25412;BRCA2;GENE;
PA166247521;R-EDDP;CHEMICAL;PA123;CYP2B6;GENE;
PA166152829;FLUPIRTINE;CHEMICAL;PA35068;HLA-DQB1;GENE;PD
PA166152829;FLUPIRTINE;CHEMICAL;PA35072;HLA-DRB1;GENE;PD
PA451341;SEVOFLURANE;CHEMICAL;PA129;CYP2E1;GENE;
PA451341;SEVOFLURANE;CHEMICAL;PA130;CYP3A4;GENE;
PA451341;SEVOFLURANE;CHEMICAL;PA145148868;FASTKD3;GENE;PD
PA451341;SEVOFLURANE;CHEMICAL;PA267;ABCB1;GENE;PD
PA451341;SEVOFLURANE;CHEMICAL;PA27535;DUX1;GENE;
PA451341;SEVOFLURANE;CHEMICAL;PA28490;GABRA2;GENE;
PA451341;SEVOFLURANE;CHEMICAL;PA28980;GRIN2B;GENE;
PA451341;SEVOFLURANE;CHEMICAL;PA29028;GSTP1;GENE;
PA451341;SEVOFLURANE;CHEMICAL;PA30059;KCNK2;GENE;PD
PA451341;SEVOFLURANE;CHEMICAL;PA30060;KCNK3;GENE;
PA451341;SEVOFLURANE;CHEMICAL;PA31277;MTRR;GENE;PD
PA451341;SEVOFLURANE;CHEMICAL;PA34896;RYR1;GENE;PD
PA451341;SEVOFLURANE;CHEMICAL;PA39;ADRB2;GENE;PD
PA451341;SEVOFLURANE;CHEMICAL;PA85;CACNA1S;GENE;PD
PA452604;XENOBIOTICS;CHEMICAL;PA183;GSTT1;GENE;
PA452604;XENOBIOTICS;CHEMICAL;PA24641;AHR;GENE;
PA452604;XENOBIOTICS;CHEMICAL;PA27093;CYP1A2;GENE;
PA452604;XENOBIOTICS;CHEMICAL;PA378;NR1I2;GENE;
PA452604;XENOBIOTICS;CHEMICAL;PA38;ADRB1;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA123;CYP2B6;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA124;CYP2C19;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA126;CYP2C9;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA128;CYP2D6;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA130;CYP3A4;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA131;CYP3A5;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA134872551;ANKK1;GENE;PD
PA10026;ARIPIPRAZOLE;CHEMICAL;PA134881141;TAAR6;GENE;PD
PA10026;ARIPIPRAZOLE;CHEMICAL;PA134884097;RABEP1;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA145148084;SH2B1;GENE;PD
PA10026;ARIPIPRAZOLE;CHEMICAL;PA193;HTR2A;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA194;HTR2C;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA267;ABCB1;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA27093;CYP1A2;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA27478;DRD2;GENE;PD
PA10026;ARIPIPRAZOLE;CHEMICAL;PA27955;FAAH;GENE;PD
PA10026;ARIPIPRAZOLE;CHEMICAL;PA30676;MC4R;GENE;PD
PA10026;ARIPIPRAZOLE;CHEMICAL;PA312;SLC6A4;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA33500;POLG;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA34323;RELN;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA35055;HLA-A;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA35056;HLA-B;GENE;
PA10026;ARIPIPRAZOLE;CHEMICAL;PA37179;UGT1A4;GENE;
PA10390;SULFONAMIDES, UREA DERIVATIVES;CHEMICAL;PA124;CYP2C19;GENE;PD
PA10390;SULFONAMIDES, UREA DERIVATIVES;CHEMICAL;PA126;CYP2C9;GENE;PD
PA10390;SULFONAMIDES, UREA DERIVATIVES;CHEMICAL;PA217;KCNJ11;GENE;PD
PA10390;SULFONAMIDES, UREA DERIVATIVES;CHEMICAL;PA24395;ABCC8;GENE;PD
PA10390;SULFONAMIDES, UREA DERIVATIVES;CHEMICAL;PA36394;TCF7L2;GENE;PD
PA450649;NOREPINEPHRINE;CHEMICAL;PA117;COMT;GENE;
PA450649;NOREPINEPHRINE;CHEMICAL;PA24597;ADRA1D;GENE;
PA450649;NOREPINEPHRINE;CHEMICAL;PA33;ADRA1B;GENE;
PA450649;NOREPINEPHRINE;CHEMICAL;PA34;ADRA1A;GENE;
PA450649;NOREPINEPHRINE;CHEMICAL;PA35;ADRA2A;GENE;
PA450649;NOREPINEPHRINE;CHEMICAL;PA36;ADRA2B;GENE;
PA450649;NOREPINEPHRINE;CHEMICAL;PA37;ADRA2C;GENE;
PA450649;NOREPINEPHRINE;CHEMICAL;PA38;ADRB1;GENE;
PA449918;HYDROMORPHONE;CHEMICAL;PA117;COMT;GENE;
PA449918;HYDROMORPHONE;CHEMICAL;PA128;CYP2D6;GENE;
PA449918;HYDROMORPHONE;CHEMICAL;PA131;CYP3A5;GENE;
PA449918;HYDROMORPHONE;CHEMICAL;PA31945;OPRM1;GENE;
PA451771;TRIFLUOPERAZINE;CHEMICAL;PA27832;EPM2A;GENE;PD
PA166285081;DULAGLUTIDE;CHEMICAL;PA134865839;SLCO1B1;GENE;
PA166163226;CAVOSONSTAT;CHEMICAL;PA109;CFTR;GENE;PD
PA165111697;ARTESUNATE;CHEMICAL;PA121;CYP2A6;GENE;
PA165111697;ARTESUNATE;CHEMICAL;PA28469;G6PD;GENE;PD
PA165111697;ARTESUNATE;CHEMICAL;PA29777;IKBKG;GENE;PD
PA450242;LISINOPRIL;CHEMICAL;PA139;ACE;GENE;PD
PA450242;LISINOPRIL;CHEMICAL;PA30886;MMP3;GENE;PD
PA450242;LISINOPRIL;CHEMICAL;PA42;AGT;GENE;PD
PA450242;LISINOPRIL;CHEMICAL;PA80;BDKRB2;GENE;PD
PA450214;LEVOFLOXACIN;CHEMICAL;PA267;ABCB1;GENE;
PA164712420;ANTICHOLINERGICS;CHEMICAL;PA329;SLC22A1;GENE;PD
PA164712688;DIHYDROPYRIDINE DERIVATIVES;CHEMICAL;PA142671259;NOS1AP;GENE;PD
PA164712898;METHYLDOPA;CHEMICAL;PA117;COMT;GENE;
PA450688;OLANZAPINE;CHEMICAL;PA117;COMT;GENE;
PA450688;OLANZAPINE;CHEMICAL;PA123;CYP2B6;GENE;
PA450688;OLANZAPINE;CHEMICAL;PA124;CYP2C19;GENE;
