Disease_ID;Disease;Entity1_type;Gene_ID;Gene;Entity2_type;LADME
PA445601;OSTEOSARCOMA;DISEASE;PA27848;ERCC2;GENE;PD
PA445601;OSTEOSARCOMA;DISEASE;PA29024;GSTM3;GENE;
PA445601;OSTEOSARCOMA;DISEASE;PA29028;GSTP1;GENE;PD
PA445601;OSTEOSARCOMA;DISEASE;PA31236;MTHFD1;GENE;PD
PA445601;OSTEOSARCOMA;DISEASE;PA31272;MTR;GENE;PD
PA445601;OSTEOSARCOMA;DISEASE;PA31277;MTRR;GENE;PD
PA445601;OSTEOSARCOMA;DISEASE;PA327;SLC19A1;GENE;
PA445601;OSTEOSARCOMA;DISEASE;PA34195;PPP1R13L;GENE;PD
PA445601;OSTEOSARCOMA;DISEASE;PA34337;REV3L;GENE;PD
PA445601;OSTEOSARCOMA;DISEASE;PA37174;UGT1A10;GENE;
PA445601;OSTEOSARCOMA;DISEASE;PA37178;UGT1A3;GENE;
PA445601;OSTEOSARCOMA;DISEASE;PA37179;UGT1A4;GENE;
PA445601;OSTEOSARCOMA;DISEASE;PA37180;UGT1A5;GENE;
PA445601;OSTEOSARCOMA;DISEASE;PA37181;UGT1A6;GENE;
PA445601;OSTEOSARCOMA;DISEASE;PA37182;UGT1A7;GENE;
PA445601;OSTEOSARCOMA;DISEASE;PA37183;UGT1A8;GENE;
PA445601;OSTEOSARCOMA;DISEASE;PA37413;XPC;GENE;PD
PA445601;OSTEOSARCOMA;DISEASE;PA376;ABCC3;GENE;PD
PA445601;OSTEOSARCOMA;DISEASE;PA378;NR1I2;GENE;
PA445601;OSTEOSARCOMA;DISEASE;PA390;ABCG2;GENE;PD
PA445601;OSTEOSARCOMA;DISEASE;PA419;UGT1A9;GENE;
PA445601;OSTEOSARCOMA;DISEASE;PA420;UGT1A1;GENE;
PA445601;OSTEOSARCOMA;DISEASE;PA75;CCND1;GENE;PD
PA446338;NEUROFIBROMATOSIS 2;DISEASE;PA31580;NF2;GENE;
PA443657;CENTRAL NERVOUS SYSTEM DISEASES;DISEASE;PA123;CYP2B6;GENE;
PA444545;HYPERPROLACTINEMIA;DISEASE;PA124;CYP2C19;GENE;
PA444545;HYPERPROLACTINEMIA;DISEASE;PA134872551;ANKK1;GENE;PD
PA444545;HYPERPROLACTINEMIA;DISEASE;PA27478;DRD2;GENE;PD
PA444545;HYPERPROLACTINEMIA;DISEASE;PA420;UGT1A1;GENE;PD
PA443371;ANGIOEDEMA;DISEASE;PA220;KCNMA1;GENE;PD
PA443371;ANGIOEDEMA;DISEASE;PA37416;XPNPEP2;GENE;PD
PA443371;ANGIOEDEMA;DISEASE;PA80;BDKRB2;GENE;
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA116;ABCC2;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA162402278;RUNDC3B;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA26501;CHST1;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA267;ABCB1;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA268;ABCB4;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA27093;CYP1A2;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA27109;CYP2F1;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA30128;KIT;GENE;
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA31744;NQO1;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA327;SLC19A1;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA329;SLC22A1;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA33147;PDGFRA;GENE;
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA332;SLC22A4;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA333;SLC22A5;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA33532;POR;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA35844;SLCO1B3;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA37184;UGT2A1;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA390;ABCG2;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA397;ABCC4;GENE;PD
PA151958383;GASTROINTESTINAL STROMAL TUMORS;DISEASE;PA7360;EGFR;GENE;PD
PA444546;HYPERSENSITIVITY;DISEASE;PA18;NAT2;GENE;PD
PA444546;HYPERSENSITIVITY;DISEASE;PA30340;LGALS3;GENE;PD
PA444546;HYPERSENSITIVITY;DISEASE;PA30474;LTA;GENE;PD
PA444546;HYPERSENSITIVITY;DISEASE;PA35055;HLA-A;GENE;
PA444546;HYPERSENSITIVITY;DISEASE;PA35056;HLA-B;GENE;
PA444546;HYPERSENSITIVITY;DISEASE;PA35057;HLA-C;GENE;PD
PA444546;HYPERSENSITIVITY;DISEASE;PA35066;HLA-DQA1;GENE;
PA444546;HYPERSENSITIVITY;DISEASE;PA35068;HLA-DQB1;GENE;
PA444546;HYPERSENSITIVITY;DISEASE;PA35072;HLA-DRB1;GENE;
PA444546;HYPERSENSITIVITY;DISEASE;PA435;TNF;GENE;PD
PA443314;ALOPECIA;DISEASE;PA130;CYP3A4;GENE;PD
PA443314;ALOPECIA;DISEASE;PA24918;AQP1;GENE;PD
PA443314;ALOPECIA;DISEASE;PA25370;BLMH;GENE;PD
PA443314;ALOPECIA;DISEASE;PA27848;ERCC2;GENE;PD
PA443314;ALOPECIA;DISEASE;PA419;UGT1A9;GENE;
PA443223;CONGENITAL ABNORMALITIES;DISEASE;PA27829;EPHX1;GENE;PD
PA444339;HALLUCINATIONS;DISEASE;PA124;CYP2C19;GENE;
PA444339;HALLUCINATIONS;DISEASE;PA27479;DRD3;GENE;PD
PA166170668;CNS DEPRESSION;DISEASE;PA128;CYP2D6;GENE;PD
PA444903;MELANOMA;DISEASE;PA174;GNAQ;GENE;
PA444903;MELANOMA;DISEASE;PA25254;BAP1;GENE;
PA444903;MELANOMA;DISEASE;PA25408;BRAF;GENE;
PA444903;MELANOMA;DISEASE;PA27684;EIF1AX;GENE;
PA444903;MELANOMA;DISEASE;PA28764;GNA11;GENE;
PA444903;MELANOMA;DISEASE;PA31768;NRAS;GENE;
PA444903;MELANOMA;DISEASE;PA35072;HLA-DRB1;GENE;
PA444903;MELANOMA;DISEASE;PA35686;SF3B1;GENE;
PA166131628;RAPID VIROLOGICAL RESPONSE (RVR);DISEASE;PA166049147;IFNL4;GENE;
PA445146;OLIGURIA;DISEASE;PA420;UGT1A1;GENE;
PA446916;SLEEP APNEA, OBSTRUCTIVE;DISEASE;PA38;ADRB1;GENE;
PA443265;ADENOCARCINOMA;DISEASE;PA128;CYP2D6;GENE;PD
PA443265;ADENOCARCINOMA;DISEASE;PA24933;AREG;GENE;
PA443265;ADENOCARCINOMA;DISEASE;PA359;TYMS;GENE;
PA443265;ADENOCARCINOMA;DISEASE;PA420;UGT1A1;GENE;
PA443265;ADENOCARCINOMA;DISEASE;PA7360;EGFR;GENE;PD
PA165374639;SUICIDE;DISEASE;PA124;CYP2C19;GENE;
PA165374639;SUICIDE;DISEASE;PA128;CYP2D6;GENE;
PA165374639;SUICIDE;DISEASE;PA28968;GRIA3;GENE;PD
PA446852;HOT FLASHES;DISEASE;PA128;CYP2D6;GENE;
PA446852;HOT FLASHES;DISEASE;PA130;CYP3A4;GENE;
PA446852;HOT FLASHES;DISEASE;PA37189;UGT2B17;GENE;
PA444822;SYSTEMIC LUPUS ERYTHEMATOSUS;DISEASE;PA124;CYP2C19;GENE;PD
PA444822;SYSTEMIC LUPUS ERYTHEMATOSUS;DISEASE;PA131;CYP3A5;GENE;
PA444822;SYSTEMIC LUPUS ERYTHEMATOSUS;DISEASE;PA195;IL2;GENE;PD
PA444822;SYSTEMIC LUPUS ERYTHEMATOSUS;DISEASE;PA29973;ITPA;GENE;PD
PA444822;SYSTEMIC LUPUS ERYTHEMATOSUS;DISEASE;PA356;TPMT;GENE;
PA446038;VIRUS DISEASES;DISEASE;PA131;CYP3A5;GENE;
PA166151827;ADVERSE EVENTS;DISEASE;PA109;CFTR;GENE;
PA166151827;ADVERSE EVENTS;DISEASE;PA117;COMT;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA124;CYP2C19;GENE;
PA166151827;ADVERSE EVENTS;DISEASE;PA126;CYP2C9;GENE;
PA166151827;ADVERSE EVENTS;DISEASE;PA128;CYP2D6;GENE;
PA166151827;ADVERSE EVENTS;DISEASE;PA130;CYP3A4;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA131;CYP3A5;GENE;
PA166151827;ADVERSE EVENTS;DISEASE;PA134875694;FIP1L1;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA145147710;WBP2NL;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA18;NAT2;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA193;HTR2A;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA24355;SEPTIN3;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA24584;ADORA2A;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA27848;ERCC2;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA29839;IL7;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA31945;OPRM1;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA327;SLC19A1;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA35055;HLA-A;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA359;TYMS;GENE;
PA166151827;ADVERSE EVENTS;DISEASE;PA35923;SLC7A5;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA378;NR1I2;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA38698;SERINC5;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA420;UGT1A1;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA60;ARRB2;GENE;PD
PA166151827;ADVERSE EVENTS;DISEASE;PA83;CACNA1C;GENE;PD
PA443853;DEMENTIA;DISEASE;PA128;CYP2D6;GENE;
PA443853;DEMENTIA;DISEASE;PA312;SLC6A4;GENE;
PA443853;DEMENTIA;DISEASE;PA378;NR1I2;GENE;
PA444342;HAMARTOMA SYNDROME, MULTIPLE;DISEASE;PA33942;PTEN;GENE;
PA443815;CROHN DISEASE;DISEASE;PA134902949;ATG16L1;GENE;PD
PA443815;CROHN DISEASE;DISEASE;PA152208656;FTO;GENE;PD
PA443815;CROHN DISEASE;DISEASE;PA17;NAT1;GENE;
PA443815;CROHN DISEASE;DISEASE;PA182;GSTM1;GENE;
PA443815;CROHN DISEASE;DISEASE;PA28162;FKBP5;GENE;PD
PA443815;CROHN DISEASE;DISEASE;PA29263;HFE;GENE;PD
PA443815;CROHN DISEASE;DISEASE;PA29674;IFNG;GENE;PD
PA443815;CROHN DISEASE;DISEASE;PA29808;IL1B;GENE;PD
PA443815;CROHN DISEASE;DISEASE;PA356;TPMT;GENE;
PA443815;CROHN DISEASE;DISEASE;PA36457;TF;GENE;PD
PA443815;CROHN DISEASE;DISEASE;PA36550;TLR2;GENE;PD
PA443815;CROHN DISEASE;DISEASE;PA36609;TNFRSF1A;GENE;PD
PA443815;CROHN DISEASE;DISEASE;PA378;NR1I2;GENE;
PA443815;CROHN DISEASE;DISEASE;PA38010;TLR9;GENE;PD
PA443815;CROHN DISEASE;DISEASE;PA435;TNF;GENE;PD
PA444517;HYPERLIPOPROTEINEMIA TYPE II;DISEASE;PA108;CETP;GENE;PD
PA444517;HYPERLIPOPROTEINEMIA TYPE II;DISEASE;PA164742099;MTTP;GENE;PD
PA444517;HYPERLIPOPROTEINEMIA TYPE II;DISEASE;PA267;ABCB1;GENE;PD
PA446771;SEPSIS;DISEASE;PA147;DRD1;GENE;
PA446771;SEPSIS;DISEASE;PA159;F5;GENE;
PA445857;THYROID NEOPLASMS;DISEASE;PA31817;NTRK1;GENE;
PA445857;THYROID NEOPLASMS;DISEASE;PA34335;RET;GENE;
PA445857;THYROID NEOPLASMS;DISEASE;PA419;UGT1A9;GENE;
PA443994;EDEMA;DISEASE;PA124;CYP2C19;GENE;
PA443994;EDEMA;DISEASE;PA125;CYP2C8;GENE;
PA443994;EDEMA;DISEASE;PA128;CYP2D6;GENE;PD
PA443994;EDEMA;DISEASE;PA27614;EDN1;GENE;PD
PA443994;EDEMA;DISEASE;PA297;REN;GENE;PD
PA443994;EDEMA;DISEASE;PA38;ADRB1;GENE;PD
PA166279881;ELEVATED LIVER ENZYMES;DISEASE;PA26847;CPT1A;GENE;
PA166279881;ELEVATED LIVER ENZYMES;DISEASE;PA29731;IGHMBP2;GENE;
PA443430;ARTHRITIS;DISEASE;PA28469;G6PD;GENE;
PA443430;ARTHRITIS;DISEASE;PA36597;TNFRSF10A;GENE;PD
PA447146;HYPERAMMONEMIA;DISEASE;PA26840;CPS1;GENE;
PA447146;HYPERAMMONEMIA;DISEASE;PA359;TYMS;GENE;
PA166115462;DRY MOUTH;DISEASE;PA128;CYP2D6;GENE;
PA166115462;DRY MOUTH;DISEASE;PA31945;OPRM1;GENE;PD
PA445208;PAIN;DISEASE;PA113;CHRNA3;GENE;PD
PA445208;PAIN;DISEASE;PA117;COMT;GENE;PD
PA445208;PAIN;DISEASE;PA123;CYP2B6;GENE;
PA445208;PAIN;DISEASE;PA126;CYP2C9;GENE;
PA445208;PAIN;DISEASE;PA128;CYP2D6;GENE;PD
PA445208;PAIN;DISEASE;PA130;CYP3A4;GENE;PD
PA445208;PAIN;DISEASE;PA131;CYP3A5;GENE;PD
PA445208;PAIN;DISEASE;PA134975064;TAOK3;GENE;PD
PA445208;PAIN;DISEASE;PA25370;BLMH;GENE;PD
PA445208;PAIN;DISEASE;PA26491;CHRNA5;GENE;PD
PA445208;PAIN;DISEASE;PA267;ABCB1;GENE;PD
PA445208;PAIN;DISEASE;PA27955;FAAH;GENE;PD
PA445208;PAIN;DISEASE;PA30049;KCNJ6;GENE;PD
PA445208;PAIN;DISEASE;PA312;SLC6A4;GENE;PD
PA445208;PAIN;DISEASE;PA31943;OPRK1;GENE;PD
PA445208;PAIN;DISEASE;PA31945;OPRM1;GENE;PD
PA445208;PAIN;DISEASE;PA329;SLC22A1;GENE;
PA445208;PAIN;DISEASE;PA343;SULT1A1;GENE;PD
PA445208;PAIN;DISEASE;PA361;UGT2B7;GENE;PD
PA445208;PAIN;DISEASE;PA37188;UGT2B15;GENE;PD
PA445208;PAIN;DISEASE;PA37329;TRPV1;GENE;PD
PA445208;PAIN;DISEASE;PA376;ABCC3;GENE;
PA443335;ANAPHYLAXIS;DISEASE;PA35072;HLA-DRB1;GENE;PD
PA166307601;DUBIN-JOHNSON SYNDROME;DISEASE;PA116;ABCC2;GENE;
PA446876;SUBSTANCE-RELATED DISORDERS;DISEASE;PA162392705;KAT2B;GENE;PD
PA446876;SUBSTANCE-RELATED DISORDERS;DISEASE;PA192;HTR1A;GENE;PD
PA446876;SUBSTANCE-RELATED DISORDERS;DISEASE;PA267;ABCB1;GENE;
PA446876;SUBSTANCE-RELATED DISORDERS;DISEASE;PA27478;DRD2;GENE;PD
PA446876;SUBSTANCE-RELATED DISORDERS;DISEASE;PA27480;DRD4;GENE;
PA446876;SUBSTANCE-RELATED DISORDERS;DISEASE;PA27955;FAAH;GENE;PD
PA446876;SUBSTANCE-RELATED DISORDERS;DISEASE;PA31891;BDNF;GENE;
PA446876;SUBSTANCE-RELATED DISORDERS;DISEASE;PA31945;OPRM1;GENE;PD
PA446876;SUBSTANCE-RELATED DISORDERS;DISEASE;PA33760;PICK1;GENE;PD
PA446876;SUBSTANCE-RELATED DISORDERS;DISEASE;PA378;NR1I2;GENE;
PA446876;SUBSTANCE-RELATED DISORDERS;DISEASE;PA60;ARRB2;GENE;PD
PA444750;LEUKEMIA;DISEASE;PA116;ABCC2;GENE;PD
PA444750;LEUKEMIA;DISEASE;PA131;CYP3A5;GENE;
PA444750;LEUKEMIA;DISEASE;PA245;MTHFR;GENE;PD
PA444750;LEUKEMIA;DISEASE;PA31744;NQO1;GENE;
PA444750;LEUKEMIA;DISEASE;PA327;SLC19A1;GENE;
PA444750;LEUKEMIA;DISEASE;PA356;TPMT;GENE;
PA444750;LEUKEMIA;DISEASE;PA98;CDA;GENE;PD
PA447209;MOOD DISORDER;DISEASE;PA128;CYP2D6;GENE;
PA447209;MOOD DISORDER;DISEASE;PA228;LEP;GENE;PD
PA447209;MOOD DISORDER;DISEASE;PA28162;FKBP5;GENE;PD
PA447209;MOOD DISORDER;DISEASE;PA312;SLC6A4;GENE;PD
PA447209;MOOD DISORDER;DISEASE;PA35056;HLA-B;GENE;
PA444863;MALIGNANT HYPERTHERMIA;DISEASE;PA134877600;STAC3;GENE;
PA444863;MALIGNANT HYPERTHERMIA;DISEASE;PA34896;RYR1;GENE;PD
PA444863;MALIGNANT HYPERTHERMIA;DISEASE;PA35006;SCN4A;GENE;
PA444863;MALIGNANT HYPERTHERMIA;DISEASE;PA85;CACNA1S;GENE;PD
PA446975;NEUROTOXICITY SYNDROMES;DISEASE;PA123;CYP2B6;GENE;
PA446975;NEUROTOXICITY SYNDROMES;DISEASE;PA125;CYP2C8;GENE;PD
PA446975;NEUROTOXICITY SYNDROMES;DISEASE;PA131;CYP3A5;GENE;PD
PA446975;NEUROTOXICITY SYNDROMES;DISEASE;PA145;DPYD;GENE;
PA446975;NEUROTOXICITY SYNDROMES;DISEASE;PA24468;ACTG1;GENE;PD
PA446975;NEUROTOXICITY SYNDROMES;DISEASE;PA26056;CAPG;GENE;PD
PA446975;NEUROTOXICITY SYNDROMES;DISEASE;PA267;ABCB1;GENE;PD
PA446975;NEUROTOXICITY SYNDROMES;DISEASE;PA29024;GSTM3;GENE;
PA446975;NEUROTOXICITY SYNDROMES;DISEASE;PA359;TYMS;GENE;
PA445084;WILMS TUMOR;DISEASE;PA37395;WT1;GENE;
PA444584;HYPOTENSIVE DISORDER;DISEASE;PA126;CYP2C9;GENE;PD
PA444584;HYPOTENSIVE DISORDER;DISEASE;PA267;ABCB1;GENE;PD
PA444584;HYPOTENSIVE DISORDER;DISEASE;PA39;ADRB2;GENE;PD
PA443602;MARIJUANA ABUSE;DISEASE;PA31945;OPRM1;GENE;PD
PA166124223;PNEUMONITIS;DISEASE;PA165432629;RPTOR;GENE;PD
PA166124223;PNEUMONITIS;DISEASE;PA18;NAT2;GENE;
PA166124223;PNEUMONITIS;DISEASE;PA27848;ERCC2;GENE;PD
PA166124223;PNEUMONITIS;DISEASE;PA99;CDK1;GENE;PD
PA162370415;METABOLIC SYNDROME;DISEASE;PA120;CRP;GENE;PD
PA162370415;METABOLIC SYNDROME;DISEASE;PA124;CYP2C19;GENE;
PA162370415;METABOLIC SYNDROME;DISEASE;PA134890284;INSIG2;GENE;
PA162370415;METABOLIC SYNDROME;DISEASE;PA194;HTR2C;GENE;PD
PA162370415;METABOLIC SYNDROME;DISEASE;PA25897;C3;GENE;PD
PA162370415;METABOLIC SYNDROME;DISEASE;PA28469;G6PD;GENE;
PA445398;PRE-ECLAMPSIA;DISEASE;PA245;MTHFR;GENE;
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA126;CYP2C9;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA134;CYP11B2;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA134865839;SLCO1B1;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA134920563;FBXL17;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA134992438;CAMK1D;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA134992686;YEATS4;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA139;ACE;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA142672624;ANKFN1;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA162405634;TET2;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA176;GNB3;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA212;KCNH2;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA26947;CSMD1;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA27121;CYP4F2;GENE;
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA27335;DIAPH3;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA27614;EDN1;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA28927;GPR83;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA29856;ILKAP;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA31;ADD1;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA31272;MTR;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA321;SLC12A3;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA35938;SLIT1;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA38;ADRB1;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA38015;UGGT2;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA39;ADRB2;GENE;PD
PA447288;ESSENTIAL HYPERTENSION;DISEASE;PA80;BDKRB2;GENE;PD
PA446004;UTERINE NEOPLASMS;DISEASE;PA25411;BRCA1;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA130;CYP3A4;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA134906421;BRIP1;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA142670633;VAC14;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA142670838;TANC1;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA145007789;SNORD68;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA162384080;DSE;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA162398608;PALB2;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA162405070;SULT1C4;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA18;NAT2;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA184;MSH6;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA240;MLH1;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA25411;BRCA1;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA25412;BRCA2;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA26503;CHST3;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA27119;CYP4B1;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA27664;EGF;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA27858;ERG;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA29024;GSTM3;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA293;PTGS2;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA29388;HOXB13;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA30845;MLH3;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA31133;MSH2;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA31328;MUTYH;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA318;SLC10A2;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA32818;ORM2;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA33448;PMS2;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA33557;PPARD;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA33942;PTEN;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA343;SULT1A1;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA34670;RPL13;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA350;TGFB1;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA36067;SPG7;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA36113;SRD5A2;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA36577;TMPRSS2;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA37050;TSPYL1;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA37301;VDR;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA37302;VEGFA;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA378;NR1I2;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA404;CHEK2;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA58;ABCC6;GENE;PD
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA61;ATM;GENE;
PA445425;PROSTATIC NEOPLASMS;DISEASE;PA72;ATP7A;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA134865839;SLCO1B1;GENE;
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA134956204;C18ORF56;GENE;
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA134963132;NUDT15;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA162382618;CNPY4;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA164718734;DDRGK1;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA17;NAT1;GENE;
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA182;GSTM1;GENE;
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA198;IL6;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA24842;AOX1;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA24880;ATG5;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA29674;IFNG;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA29794;IL17A;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA29808;IL1B;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA29973;ITPA;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA35066;HLA-DQA1;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA35072;HLA-DRB1;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA356;TPMT;GENE;
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA359;TYMS;GENE;
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA36550;TLR2;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA36552;TLR4;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA36593;TNFAIP3;GENE;PD
PA446116;INFLAMMATORY BOWEL DISEASES;DISEASE;PA36609;TNFRSF1A;GENE;PD
